departement,ville,coordonnesgroup
arrondissement de Cahors,Lamagdelaine,Point(1.489444444 44.4675)
arrondissement de Cahors,Lugagnac,Point(1.735833333 44.408611111)
canton de Nouzonville,Nouzonville,Point(4.745 49.815)
Oise,Monceaux,Point(2.550277777 49.319166666)
canton de Salies-du-Salat,Mane,Point(0.951666666 43.081944444)
canton de Belin-Béliet,Lugos,Point(-0.885 44.483055555)
canton de Peyrehorade,Pey,Point(-1.201944444 43.630833333)
Vaucluse,Méthamis,Point(5.223888888 44.014444444)
canton de Saint-Sever-Calvados,Mesnil-Clinchamps,Point(-0.990555555 48.852777777)
arrondissement de Château-Gontier,Longuefuye,Point(-0.614166666 47.866666666)
canton d'Argentré,La Chapelle-Anthenaise,Point(-0.677222222 48.1225)
arrondissement de Belley,Lochieu,Point(5.727777777 45.930555555)
arrondissement de Moulins,Lurcy-Lévis,Point(2.938333333 46.729722222)
arrondissement de Moulins,Lurcy-Lévy,Point(2.938333333 46.729722222)
arrondissement de Moulins,Paray-le-Frésil,Point(3.611111111 46.655833333)
canton de Saint-Fulgent,La Rabatelière,Point(-1.260555555 46.861388888)
arrondissement de Mirande,Lamazère,Point(0.4525 43.557222222)
arrondissement de Dole,Mouchard,Point(5.797222222 46.973333333)
arrondissement de Cahors,Les Arques,Point(1.250833333 44.6025)
arrondissement de Guéret,Méasnes,Point(1.777777777 46.416388888)
arrondissement des Andelys,Mainneville,Point(1.682777777 49.373055555)
arrondissement de Rodez,Mur-de-Barrez,Point(2.661666666 44.842222222)
arrondissement d'Épernay,La Noue,Point(3.610555555 48.743055555)
canton de Bagnères-de-Bigorre,Lies,Point(0.209166666 43.0625)
canton de Cadenet,Mérindol,Point(5.20256 43.75576)
arrondissement d'Angoulême,Mareuil,Point(-0.141111111 45.773611111)
arrondissement de Vitry-le-François,Larzicourt,Point(4.712222222 48.635833333)
arrondissement d'Oloron-Sainte-Marie,Nabas,Point(-0.874722222 43.332222222)
arrondissement de Montreuil,Maintenay,Point(1.8125 50.366666666)
canton de Saint-Jean-en-Royans,Oriol-en-Royans,Point(5.274166666 44.998333333)
arrondissement de Langon,Paillet,Point(-0.365 44.685555555)
canton de Nozeroy,La Favière,Point(6.033055555 46.752777777)
Yvelines,Mantes-la-Ville,Point(1.710833333 48.974166666)
canton de Lombez,Montadet,Point(0.910555555 43.431944444)
canton d'Aulnay,Le Gicq,Point(-0.244166666 45.931666666)
canton de Saint-Donat-sur-l'Herbasse,Marsaz,Point(4.943333333 45.117222222)
canton de Pleyben,Lannédern,Point(-3.897222222 48.300555555)
canton de Briare,Ouzouer-sur-Trézée,Point(2.808055555 47.672777777)
arrondissement de Largentière,Les Salelles,Point(4.102777777 44.434166666)
arrondissement de Cahors,Lauzès,Point(1.580833333 44.568611111)
arrondissement de Rodez,La Terrisse,Point(2.818611111 44.755277777)
canton du Horps,Le Ham,Point(-0.377777777 48.38)
arrondissement de Tarbes,Lanespède,Point(0.266944444 43.166944444)
arrondissement de Tarbes,Lascazères,Point(-0.026111111 43.506388888)
arrondissement de Tarbes,Libaros,Point(0.391111111 43.253611111)
De l'Oust à Brocéliande Communauté,Monteneuf,Point(-2.209722222 47.872777777)
Moselle,Kappelkinger,Point(6.909166666 48.971111111)
Moselle,Kédange,Point(6.34 49.308333333)
Moselle,Kédange-sur-Canner,Point(6.34 49.308333333)
Moselle,Kirschnaumen,Point(6.434166666 49.3975)
Côtes-d'Armor,La Chapelle-Neuve,Point(-3.420555555 48.461944444)
Moselle,Lelling,Point(6.708333333 49.040833333)
Moselle,Lemud,Point(6.366111111 49.038333333)
Moselle,Liederschiedt,Point(7.499166666 49.121388888)
Moselle,Liéhon,Point(6.258055555 49.0)
Moselle,Longeville-lès-Metz,Point(6.135277777 49.114444444)
Moselle,Lorquin,Point(6.996666666 48.669166666)
Moselle,Lorry-lès-Metz,Point(6.121388888 49.141666666)
Moselle,Luttange,Point(6.311111111 49.27)
Moselle,Maizery,Point(6.336111111 49.106111111)
Moselle,Montoy-Flanville,Point(6.280833333 49.121388888)
Moselle,Moulins-lès-Metz,Point(6.108888888 49.106388888)
Moselle,Neufchef,Point(6.023333333 49.316666666)
Moselle,Oberstinzel,Point(7.034166666 48.794166666)
Moselle,Petite-Rosselle,Point(6.8575 49.211666666)
Seine-Maritime,La Cerlangue,Point(0.413888888 49.506666666)
Seine-Maritime,La Mailleraye-sur-Seine,Point(0.771944444 49.482222222)
Seine-Maritime,Le Mesnil-Esnard,Point(1.141944444 49.410833333)
Landes,Monget,Point(-0.520555555 43.566111111)
canton de Salies-du-Salat,Mazères,Point(0.973333333 43.133333333)
canton de Lapleau,Lafage-sur-Sombre,Point(2.071666666 45.295555555)
communauté de communes des Sources de l'Orne,Montmerrei,Point(0.041666666 48.633888888)
canton de Nevers-Centre,Nevers,Point(3.156666666 46.9925)
Landes,Ossages,Point(-0.881388888 43.5575)
Hautes-Pyrénées,Ossun,Point(-0.026388888 43.183888888)
Seine-et-Oise,Le Chesnay,Point(2.130277777 48.820277777)
Finistère,Kergloff,Point(-3.619444444 48.274444444)
canton de Suippes,Livry-Louvercy,Point(4.307777777 49.114166666)
arrondissement de Chalon-sur-Saône,Marigny,Point(4.459444444 46.678888888)
arrondissement de Figeac,Montbrun,Point(1.900555555 44.505277777)
arrondissement du Mans,Laigné-en-Belin,Point(0.229722222 47.878055555)
arrondissement du Havre,Mannevillette,Point(0.174722222 49.596944444)
arrondissement du Mans,Marigné-Laillé,Point(0.339722222 47.818888888)
arrondissement du Havre,Normanville,Point(0.594166666 49.694722222)
canton de Sabres,Luglon,Point(-0.7175 44.082222222)
canton de Lormes,Marigny-l'Église,Point(3.936944444 47.354722222)
canton de Villers-Bocage,Montigny,Point(2.443055555 49.979722222)
Puy-de-Dôme,Olby,Point(2.8675 45.745555555)
canton de Gerbéviller,Moriviller,Point(6.441388888 48.477222222)
Haute-Marne,Leschères-sur-le-Blaiseron,Point(5.039166666 48.337222222)
Seine-Maritime,Mesnil-Mauger,Point(1.517777777 49.6725)
arrondissement de Chalon-sur-Saône,Moroges,Point(4.671111111 46.746666666)
arrondissement de Dole,Oussières,Point(5.588888888 46.9075)
canton de Pampelonne,Pampelonne,Point(2.246388888 44.124166666)
Ain,Musinens,Point(5.825833333 46.1075)
arrondissement de Nérac,Mézin,Point(0.258333333 44.056666666)
arrondissement d'Autun,Montceau-les-Mines,Point(4.368888888 46.666944444)
arrondissement de Pau,Pau,Point(-0.37 43.300833333)
Landes,Perquie,Point(-0.283888888 43.8775)
Landes,Marpaps,Point(-0.683611111 43.571666666)
district de Haute-Alsace,Le Bonhomme,Point(7.113333333 48.1725)
canton de La Réole,Loubens,Point(-0.036944444 44.63)
Ain,Ozan,Point(4.915555555 46.391666666)
canton de Sauzé-Vaussais,Montalembert,Point(0.1575 46.110555555)
arrondissement d'Autun,Monthelon,Point(4.224722222 46.9575)
arrondissement de Brioude,La Chomette,Point(3.474444444 45.229722222)
arrondissement de Draguignan,Montauroux,Point(6.765277777 43.618333333)
Seine-Maritime,La Gaillarde,Point(0.86 49.835833333)
Rhône,Les Halles,Point(4.432222222 45.718888888)
arrondissement de Castres,Le Bez,Point(2.476111111 43.607777777)
arrondissement d'Albertville,Marthod,Point(6.403611111 45.725833333)
arrondissement de Cahors,Lagardelle,Point(1.169444444 44.492777777)
Oise,Montmartin,Point(2.693611111 49.463888888)
arrondissement de Mâcon,Montmelard,Point(4.410277777 46.330277777)
arrondissement de Mirande,Mont-de-Marrast,Point(0.359444444 43.383333333)
arrondissement de Largentière,Les Vans,Point(4.131944444 44.405277777)
arrondissement de Moulins,Le Montet,Point(3.055277777 46.408888888)
arrondissement de Péronne,Longavesnes,Point(3.059444444 49.971111111)
canton de La Gacilly,La Gacilly,Point(-2.131944444 47.765)
canton de La Gacilly,Les Fougerêts,Point(-2.2125 47.740277777)
Ain,Lapeyrouse,Point(4.976666666 45.983333333)
Seine-et-Oise,La Frette-sur-Seine,Point(2.178333333 48.974166666)
Seine-et-Oise,Le Plessis-Bouchard,Point(2.236666666 49.002777777)
Seine-et-Oise,Moisselles,Point(2.336111111 49.05)
Finistère,Landunvez,Point(-4.726944444 48.5325)
Finistère,Locquirec,Point(-3.648333333 48.690833333)
Yvelines,Maule,Point(1.848333333 48.908888888)
canton de Laurière,La Jonchère-Saint-Maurice,Point(1.467777777 45.999166666)
communauté d'agglomération du Cotentin,La Pernelle,Point(-1.298611111 49.619722222)
communauté d'agglomération du Cotentin,Le Mesnil,Point(-1.694722222 49.369166666)
communauté d'agglomération du Cotentin,Les Pieux,Point(-1.807777777 49.513055555)
canton de Montoir-de-Bretagne,Montoir,Point(-2.149166666 47.328333333)
arrondissement de Figeac,Montet-et-Bouxal,Point(2.018611111 44.74)
arrondissement de Rodez,Laguiole,Point(2.847222222 44.684166666)
arrondissement de Mirande,Montégut-Arros,Point(0.211944444 43.376666666)
canton de La Mothe-Achard,La Chapelle-Achard,Point(-1.647222222 46.589444444)
arrondissement de Confolens,Manot,Point(0.6375 45.942777777)
Saône-et-Loire,Loisy,Point(5.027777777 46.581666666)
canton de Villeneuve-de-Berg,Lussas,Point(4.472777777 44.611944444)
Landes,Montaut,Point(-0.656111111 43.740833333)
canton de Bayon,Méhoncourt,Point(6.375555555 48.510555555)
canton de Dampierre,La Barre,Point(5.683055555 47.146944444)
canton de Gerbéviller,Magnières,Point(6.565555555 48.445555555)
Gard,Les Angles,Point(4.766666666 43.954444444)
Pyrénées-Atlantiques,Lème,Point(-0.367222222 43.493055555)
canton de Fanjeaux,La Cassaigne,Point(1.993888888 43.202777777)
arrondissement d'Albi,Loubers,Point(1.894444444 44.0425)
arrondissement de Chalon-sur-Saône,La Loyère,Point(4.828611111 46.843611111)
arrondissement de Figeac,Leyme,Point(1.900555555 44.785277777)
arrondissement de Mâcon,Mazille,Point(4.601388888 46.392222222)
arrondissement de Rambouillet,Paray-Douaville,Point(1.8775 48.463611111)
arrondissement du Mans,Pezé-le-Robert,Point(-0.058611111 48.193611111)
Cher,Limeux,Point(2.108611111 47.074444444)
canton de Saint-Lizier,Montesquieu-Avantès,Point(1.196666666 43.023333333)
arrondissement de Bellac,Mézières-sur-Issoire,Point(0.910833333 46.1075)
La Forêt-sur-Sèvre,La Ronde,Point(-0.640277777 46.723888888)
canton de Villers-Bocage,Noyers-Bocage,Point(-0.567222222 49.1225)
canton de Villers-Bocage,Parfouru-sur-Odon,Point(-0.609166666 49.090833333)
arrondissement de Toulouse,Mondouzil,Point(1.556111111 43.633611111)
canton de Cazals,Montcléra,Point(1.210277777 44.62)
Landes,Larbey,Point(-0.718055555 43.703333333)
Val-d'Oise,Montigny-lès-Cormeilles,Point(2.195 48.993888888)
Val-d'Oise,Noisy-sur-Oise,Point(2.329722222 49.138055555)
Val-d'Oise,Nucourt,Point(1.854166666 49.158888888)
arrondissement de Thann-Guebwiller,Oberentzen,Point(7.377777777 47.943611111)
arrondissement de Thann-Guebwiller,Oberhergheim,Point(7.395277777 47.966388888)
canton du Grand-Serre,Lens-Lestang,Point(5.0425 45.291666666)
Hautes-Pyrénées,Pailhac,Point(0.368055555 42.908055555)
arrondissement d'Angoulême,Lonnes,Point(0.165555555 45.939166666)
arrondissement de Belley,Montagnieu,Point(5.4675 45.793888888)
arrondissement de Confolens,Lonnes,Point(0.165555555 45.939166666)
arrondissement de Lisieux,Livarot,Point(0.1525 49.006666666)
arrondissement des Andelys,Perruel,Point(1.375 49.428333333)
canton de Mende-Nord,Mende,Point(3.500555555 44.518333333)
Oise,Nampcel,Point(3.098888888 49.485555555)
Oise,Néry,Point(2.778333333 49.281388888)
Seine-et-Oise,Longuesse,Point(1.932222222 49.062222222)
canton de Mouthoumet,Mouthoumet,Point(2.526944444 42.96)
Hautes-Alpes,La Rochette,Point(6.156111111 44.594722222)
canton du Gosier-2,Le Gosier,Point(-61.491944444 16.205555555)
arrondissement d'Agen,Layrac,Point(0.661666666 44.134166666)
canton de Cognac-Sud,Merpins,Point(-0.356944444 45.674722222)
communauté de communes Conflent-Canigó,Molitg,Point(2.388611111 42.6525)
communauté de communes Conflent-Canigó,Molitg-les-Bains,Point(2.388611111 42.6525)
arrondissement de Thonon-les-Bains,La Baume,Point(6.612777777 46.282222222)
canton de Pange,Lemud,Point(6.366111111 49.038333333)
canton de Pange,Maizery,Point(6.336111111 49.106111111)
canton de Pange,Montoy-Flanville,Point(6.280833333 49.121388888)
arrondissement de Château-Gontier,La Selle-Craonnaise,Point(-1.0425 47.842777777)
arrondissement de Château-Gontier,Mée,Point(-0.860555555 47.797222222)
arrondissement de Largentière,Labastide-de-Juvinas,Point(4.302222222 44.724722222)
arrondissement de Montreuil,Merlimont,Point(1.613888888 50.455555555)
arrondissement d'Oloron-Sainte-Marie,Musculdy,Point(-0.966111111 43.196666666)
arrondissement de Châteaudun,Meslay-le-Vidame,Point(1.460277777 48.28)
arrondissement du Havre,La Trinité,Point(0.252777777 49.701111111)
Finistère,Lanarvily,Point(-4.388333333 48.551944444)
Yvelines,Longvilliers,Point(1.992222222 48.578888888)
Ain,Montréal,Point(5.570833333 46.186666666)
canton de La Grave,La Grave,Point(6.305833333 45.046111111)
canton de Bustanico,Piedicorte-di-Gaggio,Point(9.328611111 42.235555555)
Isère,Lalley,Point(5.676111111 44.757777777)
Landes,Liposthey,Point(-0.879722222 44.316944444)
canton de Neuville-de-Poitou,Neuville-de-Poitou,Point(0.245 46.685)
canton d'Acheux-en-Amiénois,Louvencourt,Point(2.499166666 50.093888888)
Gard,Le Pin,Point(4.540833333 44.090277777)
Gard,Malons-et-Elze,Point(4.023055555 44.4175)
arrondissement de Saverne,Kienheim,Point(7.578888888 48.688611111)
arrondissement de Saverne,Kirrberg,Point(7.064166666 48.822222222)
arrondissement de Saverne,Kirrwiller,Point(7.530277777 48.813888888)
arrondissement de Saverne,Kirrwiller-Bosselshausen,Point(7.524 48.8121)
arrondissement de Saverne,Kuttolsheim,Point(7.524444444 48.643333333)
arrondissement de Saverne,Minversheim,Point(7.622222222 48.785277777)
arrondissement de Saverne,Ottwiller,Point(7.229444444 48.864444444)
arrondissement d'Oloron-Sainte-Marie,Moumour,Point(-0.655277777 43.213055555)
canton de Limoux,La Digne-d'Amont,Point(2.159722222 43.041388888)
arrondissement de Toulouse,Nailloux,Point(1.623333333 43.355833333)
Manche,La Hougue,Point(-1.2675 49.588055555)
canton du Gosier-1,Le Gosier,Point(-61.491944444 16.205555555)
Allier,La Chapelle-aux-Chasses,Point(3.531388888 46.670555555)
Allier,Lamaids,Point(2.431944444 46.302777777)
Allier,Le Veurdre,Point(3.039722222 46.756111111)
Allier,Louroux-Hodement,Point(2.714166666 46.460833333)
canton de Cambrai-Ouest,Paillencourt,Point(3.274722222 50.247777777)
Ain,Lagnieu,Point(5.349166666 45.903611111)
Ain,Montluel,Point(5.056388888 45.851666666)
Yvelines,Millemont,Point(1.744444444 48.809444444)
Yvelines,Orphin,Point(1.781111111 48.578611111)
canton de Saint-Étienne-les-Orgues,Ongles,Point(5.733611111 44.027777777)
Landes,Oeyreluy,Point(-1.08 43.671388888)
arrondissement de Bergerac,Monpazier,Point(0.894166666 44.680833333)
arrondissement de Langon,Landiras,Point(-0.415277777 44.5675)
arrondissement de Péronne,Mesnil-Bruntel,Point(2.958888888 49.896944444)
arrondissement de Péronne,Monchy-Lagache,Point(3.044722222 49.851666666)
arrondissement de Toulouse,Montlaur,Point(1.571111111 43.488333333)
canton de Vigneulles-lès-Hattonchâtel,Lamorville,Point(5.578055555 48.959166666)
canton de Celavo-Mezzana,Peri,Point(8.920833333 42.004166666)
arrondissement d'Albi,Labessière-Candeil,Point(2.005277777 43.801388888)
canton de Perpignan-7,Perpignan,Point(2.894722222 42.6975)
arrondissement de Rodez,Lacroix-Barrez,Point(2.636111111 44.776944444)
communauté de communes du canton de Thiberville,Le Favril,Point(0.531388888 49.182777777)
canton de Clères,Mont-Cauvaire,Point(1.109444444 49.570833333)
Seine,Nogent-sur-Marne,Point(2.4825 48.836666666)
arrondissement de Redon,La Chapelle-Bouëxic,Point(-1.940833333 47.929166666)
canton de Saint-Symphorien,Origne,Point(-0.501944444 44.4925)
canton de Montier-en-Der,Montier-en-Der,Point(4.77 48.477777777)
arrondissement de Caen,Pierrepont,Point(-0.3225 48.880555555)
arrondissement de Péronne,Pertain,Point(2.868888888 49.811111111)
Orne,Marmouillé,Point(0.202222222 48.673333333)
arrondissement d'Albi,Milhars,Point(1.879166666 44.127222222)
arrondissement de Chalon-sur-Saône,Marnay,Point(4.925833333 46.701666666)
arrondissement de Mirande,Loussous-Débat,Point(0.073611111 43.652777777)
arrondissement des Andelys,Noyers,Point(1.679444444 49.245)
Haute-Marne,Manois,Point(5.362777777 48.276388888)
Haute-Marne,Morionvilliers,Point(5.413055555 48.369166666)
Haute-Marne,Mussey-sur-Marne,Point(5.149166666 48.379166666)
canton de Vailly-sur-Aisne,Nanteuil-la-Fosse,Point(3.453333333 49.435833333)
arrondissement de Vitry-le-François,Moncetz-l'Abbaye,Point(4.655277777 48.649444444)
arrondissement d'Autun,Morey,Point(4.601666666 46.800277777)
Ain,Le Petit-Abergement,Point(5.663611111 46.0325)
canton d'Arlanc,Novacelles,Point(3.65 45.4375)
Ain,Montrond,Point(5.8 46.144444444)
arrondissement de Forbach,Metzing,Point(6.959166666 49.106944444)
canton de Creully,Martragny,Point(-0.596944444 49.250833333)
canton de Bouchain,Neuville-sur-Escaut,Point(3.35 50.3) | Point(3.353888888 50.299722222)
arrondissement de Bordeaux,Le Bouscat,Point(-0.598611111 44.864722222)
arrondissement de Bordeaux,Moulis-en-Médoc,Point(-0.770277777 45.059444444)
Seine-et-Oise,La Norville,Point(2.259722222 48.585277777)
Vaucluse,Malaucène,Point(5.132222222 44.174166666)
arrondissement de Toul,Limey,Point(5.895277777 48.886388888)
arrondissement de Toulouse,Montesquieu-Lauragais,Point(1.628611111 43.416388888)
canton de Sévérac-le-Château,Lavernhe,Point(3.002222222 44.308333333)
arrondissement d'Albi,Orban,Point(2.083333333 43.8425)
canton de Lannemezan,Lagrange,Point(0.345277777 43.126388888)
Ain,Mionnay,Point(4.929722222 45.895)
Pontivy Communauté,Kerfourn,Point(-2.833333333 48.043055555)
Pontivy Communauté,Kergrist,Point(-2.956111111 48.146388888)
arrondissement de Péronne,Morchain,Point(2.913333333 49.801944444)
Cher,La Chapelle-d'Angillon,Point(2.433055555 47.363333333)
arrondissement de Castres,Le Masnau-Massuguiès,Point(2.508333333 43.802777777)
canton de Saulx,Mailleroncourt-Charette,Point(6.259722222 47.726944444)
canton de Saint-Étienne-les-Orgues,Lardiers,Point(5.712222222 44.056944444)
arrondissement de Châteaudun,Mézières-au-Perche,Point(1.274722222 48.249722222)
Cher,Nozières,Point(2.434444444 46.731111111)
canton de Sancoins,Mornay-sur-Allier,Point(3.028888888 46.818888888)
arrondissement d'Autun,La Tagnière,Point(4.215833333 46.788888888)
arrondissement d'Albi,Mézens,Point(1.67 43.787777777)
arrondissement d'Albi,Padiès,Point(2.363055555 44.042222222)
arrondissement de Mâcon,Lournand,Point(4.650277777 46.455833333)
canton du Bar-sur-Loup,Opio,Point(6.981666666 43.668333333)
canton de Mortrée,Marcei,Point(0.0447 48.6631)
arrondissement d'Alençon,Passais,Point(-0.7575 48.518611111)
arrondissement de Bergerac,Lanquais,Point(0.67 44.823333333)
arrondissement de Bergerac,Monmadalès,Point(0.621944444 44.766111111)
