departement,ville,coordonnesgroup
canton de Beine-Nauroy,Bétheniville,Point(4.367222222 49.293055555)
arrondissement de Besançon,Adam-lès-Passavant,Point(6.361666666 47.296944444)
arrondissement de Caen,Barbery,Point(-0.353611111 49.01)
Dordogne,Calviac,Point(1.333611111 44.854722222)
arrondissement de Béziers,Berlou,Point(2.956111111 43.490277777)
canton d'Argent-sur-Sauldre,Blancafort,Point(2.530555555 47.5325)
canton de Barbazan,Bagiry,Point(0.625833333 42.977777777)
canton de Saint-Étienne-de-Saint-Geoirs,Bressieux,Point(5.276666666 45.3225)
Somme,Beauval,Point(2.329444444 50.106111111)
Ariège,Carla-Bayle,Point(1.393611111 43.150555555)
arrondissement d'Avranches,Carnet,Point(-1.357222222 48.51)
Yonne,Bléneau,Point(2.948888888 47.701666666)
canton de Marchenoir,Beauvilliers,Point(1.254444444 47.838055555)
Seine-et-Marne,Bombon,Point(2.859166666 48.571666666)
arrondissement de Saint-Nazaire,Bourgneuf,Point(-1.952777777 47.043055555)
canton de Saint-Geniez-d'Olt,Aurelle-Verlac,Point(3.0075 44.506111111)
arrondissement de Mamers,Assé-le-Riboul,Point(0.086388888 48.193888888)
Pas-de-Calais,Baincthun,Point(1.680277777 50.71)
Côte-d'Or,Binges,Point(5.267222222 47.329444444)
Seine-et-Marne,Bazoches-lès-Bray,Point(3.188611111 48.399166666)
Seine-et-Marne,Bray-sur-Seine,Point(3.238888888 48.414722222)
canton de Rochefort-en-Terre,Caden,Point(-2.288055555 47.630833333)
Haute-Marne,Broncourt,Point(5.66 47.761666666)
arrondissement de Forbach,Béning-lès-Saint-Avold,Point(6.839166666 49.131944444)
arrondissement de Limoux,Aunat,Point(2.095277777 42.793888888)
Ariège,Audressein,Point(1.023611111 42.928611111)
arrondissement de Dax,Brassempouy,Point(-0.694722222 43.631944444)
Seine-et-Marne,Beaumont-du-Gâtinais,Point(2.476944444 48.138055555)
canton de Vigy,Ay-sur-Moselle,Point(6.207222222 49.243333333)
Charente,Brie,Point(0.240833333 45.737777777)
canton de Captieux,Captieux,Point(-0.26 44.291666666)
Nièvre,Bona,Point(3.423333333 47.061111111)
arrondissement de Saint-Nazaire,Assérac,Point(-2.390555555 47.429166666)
arrondissement d'Albertville,Bozel,Point(6.648888888 45.442777777)
canton d'Argent-sur-Sauldre,Argent-sur-Sauldre,Point(2.443055555 47.556666666)
arrondissement de Montbard,Bissey-la-Pierre,Point(4.425833333 47.848888888)
arrondissement de Roanne,Belleroche,Point(4.41 46.168333333)
arrondissement de Nevers,Beaumont-Sardolles,Point(3.399444444 46.926111111)
canton de Saint-Laurent-de-Neste,Bize,Point(0.4725 43.0425)
Seine-et-Marne,Amillis,Point(3.128611111 48.741111111)
arrondissement de Belley,Belley,Point(5.688055555 45.759166666)
canton de Castillon-en-Couserans,Bethmale,Point(1.057222222 42.888888888)
Indre-et-Loire,Beaumont-la-Ronce,Point(0.671111111 47.57)
canton de Laon-Nord,Aulnois,Point(3.6075 49.612222222)
arrondissement de Clermont-Ferrand,Bourg-Lastic,Point(2.558333333 45.647222222)
canton de Saint-Privat,Auriac,Point(2.148055555 45.203888888)
Charente,Ambérac,Point(0.066111111 45.853055555)
canton de Croisilles,Ayette,Point(2.733055555 50.174444444)
arrondissement de Nîmes,Boissières,Point(4.232777777 43.774444444)
canton de Baraqueville-Sauveterre,Camboulazet,Point(2.4425 44.228611111)
Pas-de-Calais,Campagne-lès-Wardrecques,Point(2.333333333 50.719444444)
Loire-Atlantique,Arthon-en-Retz,Point(-1.938611111 47.116388888)
canton de Gondrecourt-le-Château,Bonnet,Point(5.4375 48.5225)
canton de Grostenquin,Brulange,Point(6.549722222 48.970277777)
canton d'Argentan-Est,Aunou-le-Faucon,Point(0.048055555 48.721944444)
arrondissement de Saint-Gaudens,Blajan,Point(0.643888888 43.260277777)
Pas-de-Calais,Bois-Bernard,Point(2.911388888 50.3825)
Pas-de-Calais,Caffiers,Point(1.811666666 50.84)
Pas-de-Calais,Campagne-lès-Hesdin,Point(1.876666666 50.3975)
Charente,Aubeterre-sur-Dronne,Point(0.17 45.271666666)
Charente,Boisbreteau,Point(-0.152222222 45.323333333)
arrondissement de Fontainebleau,Arbonne,Point(2.565 48.413333333)
arrondissement de Mortagne-au-Perche,Bellavilliers,Point(0.4975 48.423333333)
arrondissement de Laval,Argentré,Point(-0.641388888 48.084166666)
arrondissement de Rennes,Argentré,Point(-1.153888888 48.057222222)
arrondissement de Nantes,Bouguenais,Point(-1.621388888 47.1775)
Nièvre,Aunay,Point(3.698611111 47.115277777)
Nièvre,Aunay-en-Bazois,Point(3.698611111 47.115277777)
Charente,Balzac,Point(0.136388888 45.709722222)
arrondissement de Poitiers,Avanton,Point(0.303611111 46.662777777)
arrondissement de Montbard,Boux-sous-Salmaise,Point(4.638611111 47.473611111)
Eure,Amfreville-la-Campagne,Point(0.929166666 49.213611111)
Eure,Beuzeville,Point(0.3425 49.344722222)
Côtes-d'Armor,Allineuc,Point(-2.8725 48.310833333)
Ariège,Allières,Point(1.365833333 43.036111111)
canton de Baraqueville-Sauveterre,Boussac,Point(2.3675 44.280833333)
aire urbaine de Mulhouse,Bollwiller,Point(7.261944444 47.857222222)
Côte-d'Or,Bèze,Point(5.270833333 47.468055555)
arrondissement de Dieppe,Belmesnil,Point(1.048333333 49.769444444)
canton de Roquecourbe,Burlats,Point(2.3175 43.636388888)
canton de Marchenoir,Briou,Point(1.478055555 47.813333333)
Isère,Allevard,Point(6.074166666 45.393611111)
arrondissement de Villefranche-sur-Saône,Bibost,Point(4.546111111 45.7975)
Seine-et-Marne,Balloy,Point(3.1475 48.398055555)
communauté de communes du Pays de Du Guesclin,Broons,Point(-2.260833333 48.317222222)
arrondissement d'Évreux,Acon,Point(1.090833333 48.772777777)
arrondissement de Bastia,Campile,Point(9.353611111 42.4925)
canton de Lagor,Biron,Point(-0.735277777 43.462222222)
canton de Saint-Simon,Annois,Point(3.1775 49.720833333)
arrondissement de Strasbourg-Campagne,Bischheim,Point(7.751944444 48.613888888)
arrondissement de Thionville-Est,Apach,Point(6.374722222 49.458888888)
arrondissement de Thionville-Est,Basse-Ham,Point(6.243055555 49.385833333)
arrondissement de Saint-Gaudens,Bagiry,Point(0.625833333 42.977777777)
Haute-Loire,Blesle,Point(3.170555555 45.318888888)
Maine-et-Loire,Breil,Point(0.157222222 47.475)
arrondissement de Montbrison,Boën,Point(4.004444444 45.745833333)
arrondissement de Montbrison,Boën-sur-Lignon,Point(4.004444444 45.745833333)
Rhône,Bagnols,Point(4.6075 45.9175)
Charente,Bonnes,Point(0.149722222 45.24)
Côte-d'Or,Bessey-la-Cour,Point(4.613611111 47.098055555)
Côte-d'Or,Bousselange,Point(5.26 46.989166666)
Côte-d'Or,Brazey-en-Plaine,Point(5.217222222 47.135)
canton de Belpech,Belpech,Point(1.751388888 43.197777777)
canton du Mas-d'Azil,Campagne-sur-Arize,Point(1.338055555 43.1275)
Côte-d'Or,Belan-sur-Ource,Point(4.653333333 47.945)
canton de Châtillon-en-Bazois,Achun,Point(3.680277777 47.124444444)
canton de Chomérac,Baix,Point(4.763888888 44.7125)
arrondissement de Bayeux,Audrieu,Point(-0.593333333 49.209166666)
arrondissement de Dax,Arsague,Point(-0.796111111 43.580277777)
canton de Saint-Sauveur,Breuches,Point(6.330277777 47.798055555)
arrondissement de Mâcon,Burgy,Point(4.831944444 46.463611111)
arrondissement d'Avesnes-sur-Helpe,Bachant,Point(3.864444444 50.214722222)
arrondissement de Saint-Benoît,Bras-Panon,Point(55.676111111 -20.995277777)
arrondissement de Sarcelles,Bouqueval,Point(2.425555555 49.023888888)
arrondissement de Vervins,Any-Martin-Rieux,Point(4.220833333 49.881111111)
arrondissement de Villefranche-sur-Saône,Brullioles,Point(4.499166666 45.761111111)
canton de Ville-en-Tardenois,Aubilly,Point(3.858888888 49.213055555)
Haute-Garonne,Artigue,Point(0.619722222 42.831944444)
canton d'Asfeld,Balham,Point(4.160277777 49.491944444)
Pyrénées-Orientales,Arles-sur-Tech,Point(2.633888888 42.456944444)
canton d'Arras-Sud,Beaurains,Point(2.788611111 50.263055555)
Pas-de-Calais,Aubigny-en-Artois,Point(2.590555555 50.350833333)
canton de Boulogne-sur-Mer-Sud,Baincthun,Point(1.680277777 50.71)
Eure,Bois-Arnault,Point(0.737222222 48.812222222)
arrondissement de Libourne,Arveyres,Point(-0.283333333 44.884166666)
Ariège,Banat,Point(1.566944444 42.853055555)
canton d'Iholdy,Armendarits,Point(-1.173333333 43.301666666)
arrondissement de Dieppe,Aumale,Point(1.751944444 49.770833333)
communauté de communes du Réolais en Sud Gironde,Aillas,Point(-0.074166666 44.474166666)
arrondissement d'Avesnes-sur-Helpe,Bas-Lieu,Point(3.940833333 50.133888888)
canton de Balleroy,Bucéels,Point(-0.6375 49.1875)
arrondissement de Bergerac,Boisse,Point(0.654166666 44.715833333)
canton de Beine-Nauroy,Aubérive,Point(4.416388888 49.204166666)
arrondissement de Commercy,Abainville,Point(5.494444444 48.531388888)
canton de Saint-Paul-Cap-de-Joux,Cabanès,Point(1.941666666 43.729444444)
Rhône,Aigueperse,Point(4.434166666 46.276944444)
arrondissement des Sables-d'Olonne,Beauvoir,Point(-2.042777777 46.916111111)
Loir-et-Cher,Bourré,Point(1.226388888 47.347222222)
arrondissement de Clermont-Ferrand,Aurières,Point(2.905833333 45.683333333)
Tinchebray-Bocage,Beauchêne,Point(-0.7231 48.68)
Pas-de-Calais,Beauvois,Point(2.233888888 50.374722222)
Centre Morbihan Communauté,Bignan,Point(-2.774444444 47.879166666)
Centre Morbihan Communauté,Buléon,Point(-2.676944444 47.935)
arrondissement d'Argelès-Gazost,Aucun,Point(-0.192222222 42.973055555)
canton de Bonneval,Bonneval,Point(1.388055555 48.181388888)
canton d'Avize,Brugny-Vaudancourt,Point(3.886388888 48.999166666)
Côte-d'Or,Beire-le-Fort,Point(5.254722222 47.230833333)
Côte-d'Or,Brochon,Point(4.970833333 47.238888888)
canton de la Clayette,Baudemont,Point(4.285277777 46.287222222)
Hérault,Aspiran,Point(3.449444444 43.565833333)
Pas-de-Calais,Beussent,Point(1.792222222 50.546388888)
Pas-de-Calais,Bucquoy,Point(2.708611111 50.14)
Aisne,Blérancourdelle,Point(3.131344 49.5031)
canton de Neufchâtel-sur-Aisne,Amifontaine,Point(3.918333333 49.483055555)
Savoie,Bourg-Saint-Maurice,Point(6.768611111 45.616666666)
Charente-Maritime,Ars,Point(-1.515833333 46.207777777)
Jura,Bois-de-Gand,Point(5.499722222 46.826666666)
Puy-de-Dôme,Biollet,Point(2.6825 45.993333333)
Pas-de-Calais,Belle-et-Houllefort,Point(1.758611111 50.743611111)
Pas-de-Calais,Bléquin,Point(1.989166666 50.663333333)
Pas-de-Calais,Carency,Point(2.704166666 50.378611111)
Ille-et-Vilaine,Brain-sur-Vilaine,Point(-1.891494 47.696847)
canton du Buisson-de-Cadouin,Alles-sur-Dordogne,Point(0.8675 44.858611111)
Côte-d'Or,Arrans,Point(4.318611111 47.695833333)
Charente-Maritime,Angoulins,Point(-1.11 46.104166666)
Hérault,Autignac,Point(3.169166666 43.498888888)
canton de Mézières-sur-Issoire,Bussière-Poitevine,Point(0.905 46.235555555)
Broye-Aubigney-Montseugny,Aubigney,Point(5.538611111 47.328055555)
arrondissement de Brignoles,Camps-la-Source,Point(6.094444444 43.386388888)
arrondissement de Fontainebleau,Bougligny,Point(2.657222222 48.195277777)
arrondissement de Villefranche-sur-Saône,Brindas,Point(4.693611111 45.721111111)
Jura,Beffia,Point(5.547777777 46.525833333)
Charente-Maritime,Andilly,Point(-1.026666666 46.253055555)
Côte-d'Or,Brain,Point(4.506388888 47.463333333)
Loir-et-Cher,Angé,Point(1.242777777 47.331388888)
canton des Trois-Moutiers,Bournand,Point(0.078055555 47.086944444)
Eure,Amfreville-les-Champs,Point(1.32 49.310277777)
Eure,Angerville-la-Campagne,Point(1.1625 48.986944444)
Eure,Arnières-sur-Iton,Point(1.104166666 48.996111111)
Eure,Aubevoye,Point(1.334444444 49.173888888)
Eure,Bézu-Saint-Éloi,Point(1.700833333 49.295277777)
canton de Mont-de-Marsan-Nord,Bostens,Point(-0.360555555 43.971111111)
canton d'Avesnes-sur-Helpe-Sud,Avesnes,Point(3.925555555 50.123611111)
canton d'Avesnes-sur-Helpe-Sud,Avesnes-sur-Helpe,Point(3.925555555 50.123611111)
Hérault,Aigues-Vives,Point(2.818333333 43.3375)
arrondissement d'Agen,Brax,Point(0.551666666 44.203055555)
arrondissement de Besançon,Auxon-Dessous,Point(5.9506 47.2994)
arrondissement de Boulogne-sur-Mer,Beaupré,Point(1.703333333 50.814722222)
arrondissement de Chambéry,Billième,Point(5.809444444 45.719166666)
arrondissement de Vervins,Beaupré,Point(3.6275 49.900277777)
canton de Plaisance,Cannet,Point(-0.054166666 43.6125)
canton de Brinon-sur-Beuvron,Beaulieu,Point(3.527222222 47.256388888)
canton de La Fère,Brie,Point(3.4825 49.600833333)
Alpes-Maritimes,Andon,Point(6.786388888 43.773055555)
Meurthe,Achain,Point(6.592222222 48.913611111)
Pas-de-Calais,Beutin,Point(1.726111111 50.491111111)
Pas-de-Calais,Annay,Point(2.882222222 50.463611111)
arrondissement d'Albi,Albi,Point(2.145833333 43.928055555)
arrondissement de Dieppe,Bertheauville,Point(0.594722222 49.755)
Puy-de-Dôme,Bongheat,Point(3.426666666 45.726944444)
arrondissement de Forbach,Brulange,Point(6.549722222 48.970277777)
canton de Vitteaux,Avosnes,Point(4.642222222 47.365555555)
arrondissement d'Avesnes-sur-Helpe,Amfroipret,Point(3.7375 50.28)
arrondissement de Dunkerque,Bollezeele,Point(2.326388888 50.865833333)
arrondissement de Lens,Bouvigny-Boyeffles,Point(2.672222222 50.421388888)
arrondissement des Sables-d'Olonne,Bois-de-Céné,Point(-1.885277777 46.938055555)
communauté de communes de Saint-Méen Montauban,Boisgervilly,Point(-2.063888888 48.166944444)
canton de Saint-Pierre-Église,Canteloup,Point(-1.352222222 49.645555555)
arrondissement de Béziers,Beaufort,Point(2.758055555 43.298333333)
Savoie,Argentine,Point(6.312777777 45.493888888)
canton de Confolens-Sud,Brigueuil,Point(0.860277777 45.953055555)
canton de Confolens-Sud,Brillac,Point(0.7775 46.060555555)
canton d'Avignon-Est,Avignon,Point(4.808333333 43.948611111)
Pas-de-Calais,Calais,Point(1.855555555 50.9475)
Conflent,Campôme,Point(2.376111111 42.650555555)
Charente-Maritime,Agudelle,Point(-0.471944444 45.384444444)
Pas-de-Calais,Carly,Point(1.701944444 50.651944444)
arrondissement de Bordeaux,Audenge,Point(-1.013333333 44.683611111)
arrondissement de Briey,Audun-le-Roman,Point(5.895833333 49.370277777)
canton de Salies-de-Béarn,Bérenx,Point(-0.856944444 43.502777777)
arrondissement de Lens,Angres,Point(2.758611111 50.409166666)
Pas-de-Calais,Aix-Noulette,Point(2.709722222 50.425833333)
Pas-de-Calais,Ayette,Point(2.733055555 50.174444444)
Pas-de-Calais,Basseux,Point(2.644444444 50.226388888)
Pas-de-Calais,Bienvillers-au-Bois,Point(2.618333333 50.173333333)
Pas-de-Calais,Boiry-Sainte-Rictrude,Point(2.755 50.201666666)
arrondissement de Boulogne-sur-Mer,Boulogne-sur-Mer,Point(1.613888888 50.725555555)
canton de Roquefort,Bourriot-Bergonce,Point(-0.250555555 44.1275)
arrondissement de Grenoble,Biviers,Point(5.803333333 45.24)
arrondissement d'Avesnes-sur-Helpe,Audignies,Point(3.811944444 50.286944444)
arrondissement de Calvi,Avapessa,Point(8.894722222 42.561388888)
Seine-et-Marne,Barbey,Point(3.054722222 48.365833333)
canton de Cahors-Nord-Ouest,Cahors,Point(1.440555555 44.4475)
arrondissement de Villefranche-sur-Saône,Amplepuis,Point(4.330277777 45.9725)
arrondissement de Dunkerque,Bray-Dunes,Point(2.5275 51.071111111)
arrondissement de Pontoise,Aincourt,Point(1.772777777 49.0725)
arrondissement de Chambéry,Attignat-Oncin,Point(5.775833333 45.508333333)
canton de Saint-Vincent-de-Tyrosse,Bénesse-Maremne,Point(-1.36 43.634166666)
canton de Ville-en-Tardenois,Bouleuse,Point(3.840833333 49.225)
canton de Pas-en-Artois,Amplier,Point(2.399722222 50.1375)
Rhône,Bibost,Point(4.546111111 45.7975)
canton de Patay,Bricy,Point(1.781388888 47.998611111)
Haute-Loire,Bournoncle,Point(3.318333333 45.343611111)
Haute-Loire,Bournoncle-Saint-Pierre,Point(3.318333333 45.343611111)
Pas-de-Calais,Avesnes-le-Comte,Point(2.528611111 50.276944444)
canton de Cattenom,Breistroff-la-Grande,Point(6.218333333 49.456944444)
Hérault,Boisset,Point(2.704166666 43.401666666)
canton de Coulonges-sur-l'Autize,Ardin,Point(-0.557777777 46.474444444)
arrondissement de Saint-Gaudens,Arguenos,Point(0.723888888 42.971111111)
Oise,Bonnières,Point(1.966944444 49.508333333)
arrondissement de Mont-de-Marsan,Campagne,Point(-0.64 43.864722222)
Lot-et-Garonne,Armillac,Point(0.386388888 44.557222222)
Roussillon,Baho,Point(2.8225 42.700277777)
Aude,Cahuzac,Point(1.850277777 43.191944444)
Côte-d'Or,Balot,Point(4.429166666 47.813333333)
Côte-d'Or,Beneuvre,Point(4.942777777 47.691944444)
arrondissement de Pithiviers,Attray,Point(2.111944444 48.122222222)
arrondissement de Boulogne-sur-Mer,Ambleteuse,Point(1.606388888 50.809444444)
canton d'Argentan-Est,Argentan,Point(-0.020277777 48.744444444)
Pas-de-Calais,Adinfer,Point(2.708055555 50.194166666)
Pas-de-Calais,Alette,Point(1.828055555 50.518055555)
Pas-de-Calais,Audruicq,Point(2.080555555 50.879166666)
Pas-de-Calais,Beugny,Point(2.934166666 50.12)
Pas-de-Calais,Boisjean,Point(1.7675 50.406388888)
Pas-de-Calais,Bouvelinghem,Point(2.032222222 50.733611111)
Pas-de-Calais,Brêmes,Point(1.969722222 50.855)
Pas-de-Calais,Cambligneul,Point(2.615277777 50.38)
canton de Douvaine,Ballaison,Point(6.329166666 46.299166666)
arrondissement de Dunkerque,Bissezeele,Point(2.41 50.911666666)
arrondissement de Dieppe,Bellencombre,Point(1.225833333 49.7075)
canton de Blois-4,Blois,Point(1.327222222 47.593055555)
canton de Lavoûte-Chilhac,Aubazat,Point(3.437777777 45.139166666)
Charente,Bonneuil,Point(-0.140277777 45.576111111)
Rhône,Brullioles,Point(4.499166666 45.761111111)
canton de Mézel,Beynes,Point(6.202222222 43.993055555)
communauté de communes Arc Sud Bretagne,Arzal,Point(-2.376111111 47.516666666)
arrondissement de L'Haÿ-les-Roses,Cachan,Point(2.331944444 48.791944444)
arrondissement de Strasbourg-Campagne,Berstett,Point(7.658055555 48.679166666)
canton de Baugy,Bengy-sur-Craon,Point(2.747777777 47.000277777)
Charente-Maritime,Beurlay,Point(-0.836944444 45.860277777)
Loir-et-Cher,Azé,Point(0.998611111 47.851111111)
communauté de communes Arc Sud Bretagne,Ambon,Point(-2.556388888 47.553888888)
communauté de communes Arc Sud Bretagne,Billiers,Point(-2.489444444 47.531666666)
arrondissement d'Arras,Berles,Point(2.538333333 50.344166666)
"communauté d'agglomération de Béthune-Bruay, Artois-Lys Romane",Calonne-Ricouart,Point(2.483611111 50.486944444)
arrondissement de Haguenau-Wissembourg,Bernolsheim,Point(7.689722222 48.756111111)
arrondissement de Metz-Campagne,Augny,Point(6.121111111 49.058888888)
arrondissement de Metz-Campagne,Beux,Point(6.316666666 48.999444444)
arrondissement de Thionville-Est,Breistroff-la-Grande,Point(6.218333333 49.456944444)
arrondissement de Pithiviers,Bazoches-les-Gallerandes,Point(2.043055555 48.1625)
Ariège,Aston,Point(1.673333333 42.774722222)
Charente-Maritime,Archiac,Point(-0.301666666 45.521388888)
arrondissement d'Ussel,Alleyrat,Point(2.214722222 45.576944444)
arrondissement de Besançon,Amondans,Point(6.040277777 47.068888888)
arrondissement de Pontoise,Amenucourt,Point(1.641944444 49.106111111)
arrondissement de Tulle,Albussac,Point(1.835555555 45.138055555)
arrondissement de Villefranche-sur-Saône,Ancy,Point(4.508333333 45.837222222)
communauté de communes du Vimeu,Bourseville,Point(1.523333333 50.104444444)
arrondissement de Nantua,Brion,Point(5.5525 46.172777777)
canton de Pinols,Auvers,Point(3.402222222 44.996111111)
arrondissement de Mont-de-Marsan,Arjuzanx,Point(-0.855833333 44.0125)
Nièvre,Armes,Point(3.547777777 47.458611111)
arrondissement de Brioude,Beaumont,Point(3.341388888 45.313333333)
canton du Buisson-de-Cadouin,Bouillac,Point(0.919444444 44.759722222)
Charente,Blanzaguet-Saint-Cybard,Point(0.320277777 45.47)
canton d'Aix-en-Provence-Nord-Est,Aix,Point(5.445555555 43.527777777)
