departement,ville,coordonnesgroup
canton de Pontarion,Janaillat,Point(1.745555555 46.056666666)
Ain,Groissiat,Point(5.6125 46.229166666)
Oise,Hardivillers,Point(2.2225 49.616388888)
Lot-et-Garonne,Fieux,Point(0.424166666 44.090833333)
Pyrénées-Orientales,Glorianes,Point(2.554444444 42.590555555)
Lot-et-Garonne,Guérin,Point(0.068888888 44.41)
canton de Bessines-sur-Gartempe,Folles,Point(1.460833333 46.114444444)
Saône-et-Loire,Fley,Point(4.640555555 46.669166666)
Territoire de Belfort,Florimont,Point(7.068055555 47.510833333)
Saône-et-Loire,Chaintré,Point(4.759166666 46.260555555)
Saône-et-Loire,Cressy-sur-Somme,Point(3.868055555 46.694722222)
Saône-et-Loire,Dennevy,Point(4.649166666 46.865555555)
arrondissement de Toulouse,Drudas,Point(1.099444444 43.754166666)
canton de Catus,Catus,Point(1.336944444 44.556388888)
district de Lorraine,Frauenberg,Point(7.127222222 49.136666666)
canton de Camarès,Gissac,Point(2.931944444 43.846388888)
canton de Saint-Genix-sur-Guiers,Champagneux,Point(5.673888888 45.628888888)
arrondissement d'Argenteuil,Franconville,Point(2.230555555 48.988055555)
arrondissement de Guéret,Jalesches,Point(2.095833333 46.301111111)
arrondissement de Péronne,Flaucourt,Point(2.863888888 49.913055555)
canton de Machault,Hauviné,Point(4.400277777 49.303055555)
arrondissement de Châlons-en-Champagne,Gizaucourt,Point(4.783888888 49.052222222)
Pyrénées-Orientales,Fontpédrouse,Point(2.18 42.511666666)
Eure-et-Loir,Chêne-Chenu,Point(1.328888888 48.581666666)
arrondissement de Romorantin-Lanthenay,Châtillon,Point(1.493888888 47.276944444)
canton de Ribécourt-Dreslincourt,Chevincourt,Point(2.843888888 49.505277777)
canton de Doulaincourt-Saucourt,Doulaincourt-Saucourt,Point(5.206388888 48.322777777)
arrondissement de Dole,Fontenelle,Point(5.865277777 46.971944444)
canton de Grésy-sur-Isère,Frontenex,Point(6.308888888 45.636666666)
Landes,Hauriet,Point(-0.697777777 43.732777777)
canton de Chartres-Nord-Est,Champhol,Point(1.502222222 48.468611111)
arrondissement d'Annecy,Charvonnex,Point(6.157222222 45.976944444)
arrondissement d'Annecy,Chavanod,Point(6.039722222 45.89)
arrondissement de Saint-Julien-en-Genevois,Chavannaz,Point(6.016111111 46.050555555)
arrondissement de Saint-Julien-en-Genevois,Dingy-en-Vuache,Point(5.944722222 46.091944444)
Val-d'Oise,Haravilliers,Point(2.046666666 49.173611111)
arrondissement de Mâcon,Germolles-sur-Grosne,Point(4.59 46.279444444)
communauté de communes du pays de Dol et de la Baie du Mont Saint-Michel,Epiniac,Point(-1.696111111 48.51)
Haute-Saône,Chagey,Point(6.735 47.611944444)
canton de Coulanges-la-Vineuse,Coulanges-la-Vineuse,Point(3.581111111 47.700555555)
Ain,Hostias,Point(5.534444444 45.901666666)
arrondissement de Romorantin-Lanthenay,Fougères-sur-Bièvre,Point(1.342777777 47.447777777)
Seine-Maritime,Harfleur,Point(0.198055555 49.506666666)
canton de Vézelise,Goviller,Point(6.010833333 48.497222222)
arrondissement de Mulhouse,Geispitzen,Point(7.420833333 47.6675)
canton de Doudeville,Gonzeville,Point(0.81 49.763611111)
Landes,Caupenne,Point(-0.745555555 43.683611111)
canton de Châtillon-sur-Indre,Cléré-du-Bois,Point(1.101944444 46.923333333)
Sarthe,Courcelles-la-Forêt,Point(-0.0175 47.785)
Sarthe,Courgains,Point(0.278888888 48.29)
Sarthe,Doucelles,Point(0.168611111 48.256388888)
arrondissement de Pithiviers,Escrennes,Point(2.188611111 48.133055555)
Sarthe,Congé-sur-Orne,Point(0.253888888 48.200277777)
Deux-Sèvres,Crézières,Point(-0.136944444 46.082777777)
arrondissement de Chinon,Cinq-Mars-la-Pile,Point(0.461666666 47.3475)
arrondissement de Moulins,Fourilles,Point(3.195277777 46.241666666)
arrondissement de Valenciennes,Flines-lès-Mortagne,Point(3.466388888 50.506944444)
Jura,Chapelle-Voland,Point(5.378055555 46.803055555)
canton de Formerie,Formerie,Point(1.729722222 49.650555555)
canton de Fayl-Billot,Farincourt,Point(5.681111111 47.699444444)
canton de Saint-Agnant,Champagne,Point(-0.908055555 45.831111111)
canton de Pierrefitte-sur-Aire,Gimécourt,Point(5.368611111 48.849166666)
Landes,Hagetmau,Point(-0.593611111 43.655277777)
canton du Mans-Est-Campagne,Challes,Point(0.414166666 47.931111111)
arrondissement d'Avallon,Fulvy,Point(4.171111111 47.741388888)
arrondissement de Largentière,Cellier-du-Luc,Point(3.900833333 44.679722222)
arrondissement de Péronne,Falvy,Point(2.958888888 49.824444444)
arrondissement de Péronne,Forceville,Point(2.556666666 50.061666666)
arrondissement de Péronne,Framerville-Rainecourt,Point(2.713055555 49.860555555)
arrondissement de Péronne,Fricourt,Point(2.715 49.998055555)
canton de Nevers-Sud,Challuy,Point(3.148333333 46.950277777)
canton d'Aulnay,Chives,Point(-0.126944444 45.958055555)
arrondissement de Privas,Chalencon,Point(4.574444444 44.877777777)
Corrèze,Estivals,Point(1.461666666 45.028055555)
Oise,Fouilloy,Point(1.826666666 49.733055555)
arrondissement de Pithiviers,Gaubertin,Point(2.4225 48.121666666)
canton de Thèze,Claracq,Point(-0.299722222 43.510833333)
Seine-Maritime,Croisy-sur-Andelle,Point(1.396666666 49.460555555)
Deux-Sèvres,Fénery,Point(-0.361111111 46.6875)
Deux-Sèvres,Fenioux,Point(-0.493611111 46.544722222)
arrondissement d'Avranches,Husson,Point(-0.8925 48.57)
canton de Damvillers,Gremilly,Point(5.476944444 49.276944444)
communauté d'agglomération de Lens-Liévin,Hulluch,Point(2.816666666 50.485833333)
arrondissement de Brest,Dirinon,Point(-4.269722222 48.397222222)
arrondissement de Romorantin-Lanthenay,Feings,Point(1.352777777 47.437777777)
arrondissement de Beauvais,Courcelles-lès-Gisors,Point(1.742777777 49.260833333)
canton de Richelieu,Jaulnay,Point(0.414166666 46.948333333)
canton de Livernon,Espédaillac,Point(1.7725 44.638055555)
canton de Vézelise,Fraisnes-en-Saintois,Point(6.056944444 48.375555555)
arrondissement de Belley,Cleyzieu,Point(5.430555555 45.907777777)
arrondissement de Bergerac,Colombier,Point(0.518333333 44.7825)
arrondissement de Caen,Culey-le-Patry,Point(-0.530555555 48.951111111)
arrondissement de Caen,Curcy-sur-Orne,Point(-0.521944444 49.014166666)
arrondissement de Caen,Fontenay-le-Marmion,Point(-0.353055555 49.093333333)
arrondissement de Château-Salins,Fonteny,Point(6.464722222 48.880833333)
arrondissement de Langon,Hostens,Point(-0.639166666 44.493055555)
arrondissement du Mans,Chemiré-le-Gaudin,Point(-0.015 47.928333333)
Cher,Dampierre-en-Crot,Point(2.582777777 47.460555555)
canton de Salins-les-Bains,Clucy,Point(5.903611111 46.946388888)
Finistère,Guilvinec,Point(-4.283888888 47.795277777)
Saône-et-Loire,Jugy,Point(4.865277777 46.607222222)
canton de Pompey,Champigneulles,Point(6.164444444 48.733611111)
Deux-Sèvres,Chef-Boutonne,Point(-0.069444444 46.109722222) | Point(-0.0687 46.0561)
Deux-Sèvres,Combrand,Point(-0.689444444 46.864166666)
canton de Saint-Clair-sur-l'Elle,Couvains,Point(-1.006944444 49.165833333)
Sarthe,Cérans-Foulletourte,Point(0.076388888 47.827222222)
Sarthe,Champrond,Point(0.745555555 48.0775)
Sarthe,Chassé,Point(0.2 48.45)
Sarthe,Cré,Point(-0.158888888 47.676944444)
Sarthe,Cré-sur-Loir,Point(-0.158888888 47.676944444)
Sarthe,Dissay-sous-Courcillon,Point(0.4725 47.664444444)
Sarthe,Fatines,Point(0.347777777 48.046111111)
Champlitte,Champlitte-la-Ville,Point(5.531944444 47.613333333)
arrondissement de Langon,Escoussans,Point(-0.266388888 44.684166666)
Jura,Chêne-Bernard,Point(5.483055555 46.920277777)
communauté de communes des Bastides Dordogne-Périgord,Couze-et-Saint-Front,Point(0.706111111 44.827222222)
communauté de communes de Saint-Méen Montauban,Gaël,Point(-2.221388888 48.132222222)
Yvelines,Conflans-Sainte-Honorine,Point(2.094444444 48.997222222)
canton de Cunlhat,Cunlhat,Point(3.559166666 45.631944444)
arrondissement d'Auxerre,Coulanges-la-Vineuse,Point(3.581111111 47.700555555)
arrondissement de Riom,Ennezat,Point(3.223611111 45.897777777)
canton de Pujols,Juillac,Point(0.04 44.811111111)
Seine-Maritime,Dénestanville,Point(1.096666666 49.811111111)
canton de Châtillon-sur-Indre,Fléré-la-Rivière,Point(1.108333333 47.019722222)
Ille-et-Vilaine,Chartres-de-Bretagne,Point(-1.703888888 48.039444444)
Ille-et-Vilaine,Châtillon-sur-Seiche,Point(-1.667706 48.038555)
Ille-et-Vilaine,Coësmes,Point(-1.440833333 47.883055555)
Ille-et-Vilaine,Comblessac,Point(-2.083888888 47.876388888)
Haute-Saône,Charmoille,Point(6.1075 47.663611111)
canton de Ménigoute,Coutières,Point(-0.118055555 46.505277777)
arrondissement de Charleville-Mézières,Gernelle,Point(4.816944444 49.7675)
canton de Courçon,Ferrières,Point(-0.860277777 46.2275)
arrondissement de Château-Salins,Dieuze,Point(6.719722222 48.812222222)
Yvelines,Jeufosse,Point(1.528611111 49.037777777)
canton de Vailly-sur-Aisne,Condé-sur-Aisne,Point(3.468888888 49.398333333)
canton de Saintes-Nord,Fontcouverte,Point(-0.591388888 45.771666666)
canton de la Barthe-de-Neste,Izaux,Point(0.376388888 43.062222222)
Seine-Maritime,Dampierre-en-Bray,Point(1.659166666 49.531666666)
Seine-Maritime,Hénouville,Point(0.963055555 49.478333333)
canton de Goderville,Goderville,Point(0.365555555 49.646111111)
Oise,Daméraucourt,Point(1.9275 49.708333333)
canton de Grenade-sur-l'Adour,Grenade-sur-l'Adour,Point(-0.429444444 43.776111111)
canton de Domme,Domme,Point(1.214444444 44.802222222)
Lot-et-Garonne,Fréchou,Point(0.320833333 44.085)
arrondissement d'Annecy,Gruffy,Point(6.055 45.787777777)
Oise,Conchy-les-Pots,Point(2.728055555 49.604444444)
Saône-et-Loire,Igé,Point(4.741388888 46.397777777)
canton de Vézelise,Hammeville,Point(6.066388888 48.499444444)
arrondissement de Château-Thierry,Charly-sur-Marne,Point(3.285277777 48.977222222)
canton de Neuville-de-Poitou,Cissé,Point(0.227777777 46.645)
canton de Nozeroy,Fraroz,Point(6.091388888 46.733888888)
Ain,Crottet,Point(4.892222222 46.277222222)
Dordogne,Coux-et-Bigaroque,Point(0.973333333 44.833888888)
arrondissement de Bellac,Chamboret,Point(1.135555555 46.005277777)
arrondissement d'Issoudun,Diou,Point(2.026388888 47.046111111)
Pas-de-Calais,Guarbecque,Point(2.489444444 50.610833333)
Tremblay-les-Villages,Chêne-Chenu,Point(1.328888888 48.581666666)
Cantal,Chaussenac,Point(2.278055555 45.177777777)
Cantal,Fontanges,Point(2.503888888 45.113611111)
Cantal,Gourdièges,Point(2.880555555 44.936944444)
Cantal,Jaleyrac,Point(2.370277777 45.264166666)
Cantal,Joursac,Point(3.005555555 45.141944444)
Pyrénées-Orientales,Céret,Point(2.751388888 42.488055555)
canton de Lombez,Gaujac,Point(0.833333333 43.479444444)
Oise,Catigny,Point(2.938055555 49.638333333)
arrondissement de Marseille,Ceyreste,Point(5.629722222 43.213611111)
Oise,Chevincourt,Point(2.843888888 49.505277777)
Oise,Crouy-en-Thelle,Point(2.322222222 49.215277777)
Oise,Cuignières,Point(2.473333333 49.450833333)
Oise,Cuvergnon,Point(2.989166666 49.173888888)
canton de Clermont-Ferrand-Est,Clermont-Ferrand,Point(3.086944444 45.779722222)
canton de Clermont-Ferrand-Nord-Ouest,Clermont-Ferrand,Point(3.086944444 45.779722222)
arrondissement de Rodez,Golinhac,Point(2.583611111 44.604444444)
canton de Goderville,Daubeuf-Serville,Point(0.476944444 49.695555555)
canton d'Amilly,Conflans-sur-Loing,Point(2.789166666 47.9525)
arrondissement d'Albi,Coufouleux,Point(1.730833333 43.817777777)
Oise,Dargies,Point(1.988611111 49.701388888)
arrondissement de Romorantin-Lanthenay,Châteauvieux,Point(1.383055555 47.229722222)
canton de Fronton,Gargas,Point(1.4675 43.756666666)
Quimper,Ergué-Armel,Point(-4.0666667 47.9833333)
arrondissement de Montreuil,Fillièvres,Point(2.160833333 50.318888888)
Corrèze,Gimel,Point(1.850555555 45.299444444)
arrondissement de Lorient,Groix,Point(-3.455 47.638611111)
canton de Béthune-Nord,Chocques,Point(2.573055555 50.541944444)
canton de Nozeroy,Gillois,Point(6.018611111 46.734444444)
arrondissement de Draguignan,Châteaudouble,Point(6.450833333 43.5975)
canton de Bustanico,Carticasi,Point(9.290277777 42.356944444)
arrondissement d'Auxerre,Crain,Point(3.553888888 47.53)
Seine-Maritime,Flamanville,Point(0.837222222 49.632777777)
Ain,Cressin-Rochefort,Point(5.763333333 45.785833333)
Indre-et-Loire,Cheillé,Point(0.461388888 47.254444444)
Indre-et-Loire,Courçay,Point(0.875833333 47.250555555)
arrondissement d'Oloron-Sainte-Marie,Carresse-Cassaber,Point(-0.995277777 43.478055555)
Indre-et-Loire,Cussay,Point(0.788888888 47.024444444)
arrondissement de Langon,Castets,Point(-0.152938888 44.561605555)
arrondissement de Langon,Castets-en-Dorthe,Point(-0.152938888 44.561605555)
arrondissement de Nancy,Gugney,Point(6.062222222 48.398333333)
Lot-et-Garonne,Frégimont,Point(0.458333333 44.277777777)
canton de Saint-Jean-Pied-de-Port,Jaxu,Point(-1.192222222 43.197777777)
Yonne,Courtois-sur-Yonne,Point(3.255277777 48.226111111)
Yvelines,Cernay-la-Ville,Point(1.974722222 48.673333333)
Yvelines,Feucherolles,Point(1.973055555 48.873055555)
Saulnot,Corcelles,Point(6.61502 47.547308)
canton de Crest-Sud,Crest,Point(5.022222222 44.728333333)
Pyrénées-Orientales,Joch,Point(2.525277777 42.6175)
arrondissement de Vouziers,Chuffilly-Roche,Point(4.606944444 49.447222222)
Oise,Corbeil-Cerf,Point(2.103611111 49.279722222)
Oise,Coye-la-Forêt,Point(2.473055555 49.142222222)
Seine-et-Oise,Draveil,Point(2.409444444 48.686111111)
Seine-et-Oise,Enghien-les-Bains,Point(2.308055555 48.969722222)
canton d'Istres-Nord,Istres,Point(4.988888888 43.514166666)
canton de Pujols,Doulezon,Point(-0.005555555 44.792222222)
arrondissement de Guingamp,Gurunhuel,Point(-3.300277777 48.516111111)
arrondissement de Nancy,Jarville,Point(6.206111111 48.669444444)
arrondissement de Nancy,Jarville-la-Malgrange,Point(6.206111111 48.669444444)
Saône-et-Loire,Iguerande,Point(4.078611111 46.205277777)
Saône-et-Loire,Jouvençon,Point(5.054444444 46.574166666)
Vallespir,Corsavy,Point(2.578888888 42.466666666)
Corrèze,Darazac,Point(2.084444444 45.175277777)
communauté de communes Cluses-Arve et Montagnes,Cluses,Point(6.578611111 46.060277777)
Oise,Hécourt,Point(1.76 49.520277777)
Seine-Maritime,Crasville-la-Mallet,Point(0.712777777 49.803611111)
Seine-Maritime,Foucart,Point(0.595277777 49.613888888)
Saône-et-Loire,Diconne,Point(5.134166666 46.773888888)
canton de Saint-Tropez,Gassin,Point(6.585277777 43.228611111)
canton de Montferrand,Clermont-Ferrand,Point(3.086944444 45.779722222)
canton de Cambrai-Ouest,Fressies,Point(3.194444444 50.255555555)
Ain,Condeissiat,Point(5.08 46.158333333)
Ain,Courtes,Point(5.100277777 46.459166666)
communauté de communes Conflent-Canigó,Finestret,Point(2.511388888 42.616111111)
Saône-et-Loire,Cuzy,Point(4.031666666 46.76)
arrondissement de Belley,Ceyzérieu,Point(5.726111111 45.835)
arrondissement de Belley,Cormaranche,Point(5.611111111 45.953055555)
arrondissement de Toul,Fontenoy-sur-Moselle,Point(5.981111111 48.711111111)
arrondissement de Saintes,Colombiers,Point(-0.550555555 45.643888888)
arrondissement d'Autun,Chissey-en-Morvan,Point(4.225277777 47.116388888)
arrondissement d'Ambert,Fournols,Point(3.588333333 45.517222222)
canton de Gap-Sud-Ouest,Gap,Point(6.077777777 44.558611111)
canton de Saint-Jean-Pied-de-Port,Ispoure,Point(-1.234166666 43.170833333)
arrondissement de Tournon-sur-Rhône,Champagne,Point(4.800555555 45.273055555)
canton de Mayenne-Est,Commer,Point(-0.62 48.241111111)
canton de Donzy,Ciez,Point(3.162222222 47.441388888)
Seine-et-Oise,Grosrouvre,Point(1.762222222 48.782222222)
arrondissement de Caen,Goupillières,Point(-0.479444444 49.031944444)
arrondissement de Montreuil,Cavron-Saint-Martin,Point(1.997222222 50.416388888)
arrondissement de Montreuil,Clenleu,Point(1.870277777 50.523055555)
arrondissement de Torcy,Chanteloup,Point(2.739166666 48.855)
Haute-Saône,Genevrey,Point(6.324722222 47.723888888)
Val-d'Oise,Cormeilles-en-Parisis,Point(2.200555555 48.973055555)
canton de Varennes-sur-Allier,Créchy,Point(3.423333333 46.261388888)
communauté d'agglomération du Bassin de Bourg-en-Bresse,Courmangoux,Point(5.368888888 46.331111111)
Cher,Chéry,Point(2.046388888 47.120277777)
arrondissement de Charleville-Mézières,Champlin,Point(4.330555555 49.84)
arrondissement de Cosne-Cours-sur-Loire,Champlin,Point(3.445833333 47.241111111)
Oise,Choisy-au-Bac,Point(2.8775 49.438611111)
Saône-et-Loire,Fleury-la-Montagne,Point(4.119722222 46.204166666)
arrondissement de Château-Salins,Cutting,Point(6.834444444 48.848888888)
arrondissement de Château-Salins,Delme,Point(6.392222222 48.887222222)
arrondissement de Langon,Cours,Point(-0.018611111 44.380555555)
arrondissement de Château-Salins,Guinzeling,Point(6.8425 48.879166666)
arrondissement de Château-Salins,Insming,Point(6.874166666 48.956111111)
arrondissement de Niort,Cours,Point(-0.413333333 46.496388888)
arrondissement de Perpignan,Fourques,Point(2.779722222 42.581944444)
canton de Salies-du-Salat,Castagnède,Point(0.978888888 43.053888888)
Haute-Saône,Genevreuille,Point(6.377777777 47.67)
arrondissement d'Annecy,Duingt,Point(6.202777777 45.828055555)
arrondissement de Château-Salins,Chicourt,Point(6.504722222 48.917222222)
arrondissement de Château-Salins,Guébling,Point(6.745 48.863333333)
arrondissement de Château-Salins,Insviller,Point(6.896388888 48.888055555)
arrondissement de Chinon,Ingrandes-de-Touraine,Point(0.266388888 47.282777777)
arrondissement de Villeneuve-sur-Lot,Castelnaud-de-Gratecambe,Point(0.668333333 44.497222222)
arrondissement de Montmorillon,Jouhet,Point(0.839444444 46.491111111)
arrondissement de Valenciennes,Douchy-les-Mines,Point(3.393333333 50.301388888)
arrondissement de Draguignan,Draguignan,Point(6.466111111 43.539444444)
Oise,Gouvieux,Point(2.416111111 49.187777777)
canton de Villefranche-d'Albigeois,Cunac,Point(2.220555555 43.928611111)
arrondissement de Langon,Castelmoron,Point(-0.011666666 44.679444444)
arrondissement d'Oloron-Sainte-Marie,Escot,Point(-0.606388888 43.076666666)
arrondissement de Montmorillon,Chauvigny,Point(0.646666666 46.568611111)
arrondissement de Villeneuve-sur-Lot,Condezaygues,Point(0.916666666 44.486944444)
Gard,Codognan,Point(4.219722222 43.731666666)
canton de Saint-Gengoux-le-National,Cormatin,Point(4.686666666 46.545277777)
arrondissement de Guéret,Fresselines,Point(1.681944444 46.382777777)
arrondissement de Douai,Flers-en-Escrebieux,Point(3.0625 50.397777777)
arrondissement de Caen,Courseulles,Point(-0.457777777 49.332777777)
arrondissement de Caen,Courseulles-sur-Mer,Point(-0.457777777 49.332777777)
arrondissement du Puy-en-Velay,Coubon,Point(3.917777777 44.996944444)
Sarthe,Commerveil,Point(0.357777777 48.316944444)
canton de Miradoux,Gimbrède,Point(0.718333333 44.039722222)
arrondissement de Vitry-le-François,Drouilly,Point(4.521944444 48.771944444)
arrondissement de Vitry-le-François,Favresse,Point(4.733333333 48.718055555)
arrondissement de Belfort,Denney,Point(6.917222222 47.658888888)
arrondissement de Morlaix,Henvic,Point(-3.927777777 48.632222222)
arrondissement de Sarrebourg-Château-Salins,Château-Voué,Point(6.623611111 48.850833333)
arrondissement de Sarrebourg-Château-Salins,Chenois,Point(6.4975 48.959166666)
arrondissement de Sarrebourg-Château-Salins,Dalhain,Point(6.560833333 48.888888888)
arrondissement de Sarrebourg-Château-Salins,Fossieux,Point(6.325833333 48.851388888)
