person,leonoreid
http://www.wikidata.org/entity/Q3083713,LH/790/48
http://www.wikidata.org/entity/Q3085207,LH/812/23
http://www.wikidata.org/entity/Q3085283,LH/833/52
http://www.wikidata.org/entity/Q3081178,LH/887/9
http://www.wikidata.org/entity/Q3102689,LH/920/1
http://www.wikidata.org/entity/Q3084943,LH/946/10
http://www.wikidata.org/entity/Q3089807,LH/951/24
http://www.wikidata.org/entity/Q3102720,LH/997/85
http://www.wikidata.org/entity/Q3098768,LH/997/95
http://www.wikidata.org/entity/Q3172779,19800035/104/13050
http://www.wikidata.org/entity/Q3164296,19800035/1080/24192
http://www.wikidata.org/entity/Q3174825,19800035/1093/25584
http://www.wikidata.org/entity/Q3170855,19800035/1212/39866
http://www.wikidata.org/entity/Q3131863,19800035/1234/42380
http://www.wikidata.org/entity/Q3173069,19800035/1240/43122
http://www.wikidata.org/entity/Q3171052,19800035/1396/61418
http://www.wikidata.org/entity/Q3158232,19800035/1416/63730
http://www.wikidata.org/entity/Q3134552,19800035/1437/66349
http://www.wikidata.org/entity/Q3158352,19800035/1439/66523
http://www.wikidata.org/entity/Q3171414,19800035/1463/69139
http://www.wikidata.org/entity/Q3159066,19800035/1471/70394
http://www.wikidata.org/entity/Q3158781,19800035/218/28593
http://www.wikidata.org/entity/Q3131876,19800035/237/31470
http://www.wikidata.org/entity/Q3171918,19800035/326/43954
http://www.wikidata.org/entity/Q3173070,19800035/355/47730
http://www.wikidata.org/entity/Q3166012,19800035/379/50929
http://www.wikidata.org/entity/Q3131619,19800035/559/63732
http://www.wikidata.org/entity/Q3171189,19800035/62/7567
http://www.wikidata.org/entity/Q3175117,19800035/626/72440
http://www.wikidata.org/entity/Q3171341,19800035/678/77745
http://www.wikidata.org/entity/Q3173379,19800035/696/79600
http://www.wikidata.org/entity/Q3172152,19800035/70/8622
http://www.wikidata.org/entity/Q3159234,19800035/792/89554
http://www.wikidata.org/entity/Q3170385,19800035/796/90136
http://www.wikidata.org/entity/Q3131092,19800035/808/91743
http://www.wikidata.org/entity/Q3175816,19800035/847/96963
http://www.wikidata.org/entity/Q3131267,19800035/883/3596
http://www.wikidata.org/entity/Q3159088,19800035/915/6838
http://www.wikidata.org/entity/Q3171991,19800035/944/9866
http://www.wikidata.org/entity/Q3164087,LH/1005/29
http://www.wikidata.org/entity/Q3164087,LH/1005/30
http://www.wikidata.org/entity/Q3158183,LH/102/65
http://www.wikidata.org/entity/Q3172204,LH/1064/57
http://www.wikidata.org/entity/Q3164597,LH/1084/3
http://www.wikidata.org/entity/Q3158188,LH/112/39
http://www.wikidata.org/entity/Q3163789,LH/1178/46
http://www.wikidata.org/entity/Q3170023,LH/1180/73
http://www.wikidata.org/entity/Q3172383,LH/1198/31
http://www.wikidata.org/entity/Q3172387,LH/1201/45
http://www.wikidata.org/entity/Q3132846,LH/1275/78
http://www.wikidata.org/entity/Q3165652,LH/1284/49
http://www.wikidata.org/entity/Q3171252,LH/1288/39
http://www.wikidata.org/entity/Q3164157,LH/1316/6
http://www.wikidata.org/entity/Q3166155,LH/1331/21
http://www.wikidata.org/entity/Q3169419,LH/1344/21
http://www.wikidata.org/entity/Q3143562,LH/1349/25
http://www.wikidata.org/entity/Q3164180,LH/1370/61
http://www.wikidata.org/entity/Q3166311,LH/1399/26
http://www.wikidata.org/entity/Q3148156,LH/140/84
http://www.wikidata.org/entity/Q3170540,LH/1405/40
http://www.wikidata.org/entity/Q3166463,LH/1412/68
http://www.wikidata.org/entity/Q3167709,LH/1452/77
http://www.wikidata.org/entity/Q3164203,LH/1487/23
http://www.wikidata.org/entity/Q3142121,LH/150/42
http://www.wikidata.org/entity/Q3163651,LH/152/63
http://www.wikidata.org/entity/Q3166846,LH/1530/56
http://www.wikidata.org/entity/Q3165699,LH/1534/9
http://www.wikidata.org/entity/Q3158926,LH/1597/51
http://www.wikidata.org/entity/Q3164234,LH/1639/10
http://www.wikidata.org/entity/Q3131495,LH/1643/26
http://www.wikidata.org/entity/Q3136083,LH/1696/10
http://www.wikidata.org/entity/Q3160307,LH/1705/25
http://www.wikidata.org/entity/Q3134582,LH/1717/51
http://www.wikidata.org/entity/Q3130350,LH/1718/18
http://www.wikidata.org/entity/Q3159198,LH/1738/4
http://www.wikidata.org/entity/Q3131688,LH/1964/19
http://www.wikidata.org/entity/Q3173730,LH/1995/3
http://www.wikidata.org/entity/Q3164326,LH/2015/4
http://www.wikidata.org/entity/Q3179785,LH/2019/23
http://www.wikidata.org/entity/Q3131735,LH/2050/9
http://www.wikidata.org/entity/Q3175273,LH/213/51
http://www.wikidata.org/entity/Q3136108,LH/2172/23
http://www.wikidata.org/entity/Q3169690,LH/2263/50
http://www.wikidata.org/entity/Q3163826,LH/2272/48
http://www.wikidata.org/entity/Q3163826,LH/2272/49
http://www.wikidata.org/entity/Q3136123,LH/2420/58
http://www.wikidata.org/entity/Q3130692,LH/246/1
http://www.wikidata.org/entity/Q3159995,LH/2506/14
http://www.wikidata.org/entity/Q3132014,LH/2521/38
http://www.wikidata.org/entity/Q3165468,LH/253/30
http://www.wikidata.org/entity/Q3154775,LH/2554/43
http://www.wikidata.org/entity/Q3174866,LH/2638/26
http://www.wikidata.org/entity/Q3059866,LH/978/44
http://www.wikidata.org/entity/Q3103182,19800035/1039/19802
http://www.wikidata.org/entity/Q3073637,19800035/1119/28149
http://www.wikidata.org/entity/Q3102856,19800035/1195/38203
http://www.wikidata.org/entity/Q3093672,19800035/1212/39851
http://www.wikidata.org/entity/Q3121291,19800035/1217/40560
http://www.wikidata.org/entity/Q3099129,19800035/123/15513
http://www.wikidata.org/entity/Q3098448,19800035/1230/41818
http://www.wikidata.org/entity/Q3081540,19800035/1240/43130
http://www.wikidata.org/entity/Q3069295,19800035/1277/47165
http://www.wikidata.org/entity/Q3103666,19800035/1289/48975
http://www.wikidata.org/entity/Q3069370,19800035/1290/49163
http://www.wikidata.org/entity/Q3085838,19800035/1290/49181
http://www.wikidata.org/entity/Q3102471,19800035/134/16949
http://www.wikidata.org/entity/Q3074080,19800035/1472/70544
http://www.wikidata.org/entity/Q3089591,19800035/150/19166
http://www.wikidata.org/entity/Q3089612,19800035/166/21270
http://www.wikidata.org/entity/Q3121202,19800035/167/21535
http://www.wikidata.org/entity/Q3103185,19800035/195/25529
http://www.wikidata.org/entity/Q3083714,19800035/223/29453
http://www.wikidata.org/entity/Q3085560,19800035/226/29901
http://www.wikidata.org/entity/Q3090186,19800035/250/33379
http://www.wikidata.org/entity/Q3103102,19800035/26/3338
http://www.wikidata.org/entity/Q3092443,19800035/263/35140
http://www.wikidata.org/entity/Q3092400,19800035/276/36993
http://www.wikidata.org/entity/Q3103334,19800035/284/38049
http://www.wikidata.org/entity/Q3121454,19800035/300/40372
http://www.wikidata.org/entity/Q3069268,19800035/307/41396
http://www.wikidata.org/entity/Q3121325,19800035/44/5510
http://www.wikidata.org/entity/Q3083168,19800035/47/5791
http://www.wikidata.org/entity/Q3089447,19800035/648/74720
http://www.wikidata.org/entity/Q3084577,19800035/69/8474
http://www.wikidata.org/entity/Q3072873,19800035/729/82826
http://www.wikidata.org/entity/Q3105722,19800035/771/87423
http://www.wikidata.org/entity/Q3103266,19800035/775/87776
http://www.wikidata.org/entity/Q3103612,19800035/787/88941
http://www.wikidata.org/entity/Q3093660,19800035/8/915
http://www.wikidata.org/entity/Q3102678,19800035/804/91249
http://www.wikidata.org/entity/Q3069377,19800035/865/1579
http://www.wikidata.org/entity/Q3122000,19800035/880/3238
http://www.wikidata.org/entity/Q3102526,19800035/989/14531
http://www.wikidata.org/entity/Q3102188,LH/1037/98
http://www.wikidata.org/entity/Q3084976,LH/1118/39
http://www.wikidata.org/entity/Q3102651,LH/1192/64
http://www.wikidata.org/entity/Q3074087,LH/1233/1
http://www.wikidata.org/entity/Q3085468,LH/1281/39
http://www.wikidata.org/entity/Q3102905,LH/1291/50
http://www.wikidata.org/entity/Q3089535,LH/1294/65
http://www.wikidata.org/entity/Q3102889,LH/1304/84
http://www.wikidata.org/entity/Q3084985,LH/1428/42
http://www.wikidata.org/entity/Q3121232,LH/1500/7
http://www.wikidata.org/entity/Q3085049,LH/1507/12
http://www.wikidata.org/entity/Q3083815,LH/1568/55
http://www.wikidata.org/entity/Q3120285,LH/1594/41
http://www.wikidata.org/entity/Q3085042,LH/1635/18
http://www.wikidata.org/entity/Q3121251,LH/1681/76
http://www.wikidata.org/entity/Q3121253,LH/1696/8
http://www.wikidata.org/entity/Q3093853,LH/1725/27
http://www.wikidata.org/entity/Q3119854,LH/1736/76
http://www.wikidata.org/entity/Q3120182,LH/1736/77
http://www.wikidata.org/entity/Q3104409,LH/178/69
http://www.wikidata.org/entity/Q2448137,LH/1928/21
http://www.wikidata.org/entity/Q3103232,LH/1928/21
http://www.wikidata.org/entity/Q3124447,LH/1967/55
http://www.wikidata.org/entity/Q3092564,LH/1975/38
http://www.wikidata.org/entity/Q3085469,LH/1993/26
http://www.wikidata.org/entity/Q3093750,LH/203/60
http://www.wikidata.org/entity/Q3085296,LH/2033/36
http://www.wikidata.org/entity/Q3099822,LH/2056/47
http://www.wikidata.org/entity/Q3121301,LH/2079/74
http://www.wikidata.org/entity/Q3083614,LH/211/19
http://www.wikidata.org/entity/Q3085558,LH/2146/35
http://www.wikidata.org/entity/Q3090127,LH/2161/64
http://www.wikidata.org/entity/Q3093577,LH/2190/22
http://www.wikidata.org/entity/Q3121180,LH/2193/6
http://www.wikidata.org/entity/Q3121303,LH/2199/54
http://www.wikidata.org/entity/Q3092587,LH/2296/34
http://www.wikidata.org/entity/Q3092380,LH/236/2
http://www.wikidata.org/entity/Q3072897,LH/2368/10
http://www.wikidata.org/entity/Q3085727,LH/2368/49
http://www.wikidata.org/entity/Q3085727,LH/2368/56
http://www.wikidata.org/entity/Q3119881,LH/2397/50
http://www.wikidata.org/entity/Q3103437,LH/2397/69
http://www.wikidata.org/entity/Q3073631,LH/242/27
http://www.wikidata.org/entity/Q3103450,LH/2428/47
http://www.wikidata.org/entity/Q3069388,LH/2443/54
http://www.wikidata.org/entity/Q3083828,LH/2580/36
http://www.wikidata.org/entity/Q3085939,LH/2636/75
http://www.wikidata.org/entity/Q3119715,LH/266/35
http://www.wikidata.org/entity/Q3092633,LH/2736/85
http://www.wikidata.org/entity/Q3084939,LH/2748/76
http://www.wikidata.org/entity/Q3085218,LH/2765/64
http://www.wikidata.org/entity/Q3119699,LH/288/2
http://www.wikidata.org/entity/Q3084035,LH/291/54
http://www.wikidata.org/entity/Q3084044,LH/292/38
http://www.wikidata.org/entity/Q3089643,LH/306/58
http://www.wikidata.org/entity/Q3098926,LH/334/26
http://www.wikidata.org/entity/Q3084150,LH/400/13
http://www.wikidata.org/entity/Q3085675,LH/407/90
http://www.wikidata.org/entity/Q3084993,LH/508/30
http://www.wikidata.org/entity/Q1450952,LH/375/12
http://www.wikidata.org/entity/Q1450825,LH/783/27
http://www.wikidata.org/entity/Q1451022,LH/965/2
http://www.wikidata.org/entity/Q1474172,19800035/235/31103
http://www.wikidata.org/entity/Q1479490,LH/1128/57
http://www.wikidata.org/entity/Q1495297,LH/1229/81
http://www.wikidata.org/entity/Q1489006,LH/292/22
http://www.wikidata.org/entity/Q1495559,LH/49/74
http://www.wikidata.org/entity/Q1479457,LH/722/23
http://www.wikidata.org/entity/Q1488829,LH/760/1
http://www.wikidata.org/entity/Q1508873,LH/782/33
http://www.wikidata.org/entity/Q1605927,19800035/287/38456
http://www.wikidata.org/entity/Q1605715,LH/2636/55
http://www.wikidata.org/entity/Q1644600,LH/100/69
http://www.wikidata.org/entity/Q1641946,LH/2510/52
http://www.wikidata.org/entity/Q1684806,19800035/243/32294
http://www.wikidata.org/entity/Q1684668,LH/1206/81
http://www.wikidata.org/entity/Q1685608,LH/1392/11
http://www.wikidata.org/entity/Q1673328,LH/1468/30
http://www.wikidata.org/entity/Q1684588,LH/2490/40
http://www.wikidata.org/entity/Q1685655,LH/296/25
http://www.wikidata.org/entity/Q1685675,LH/329/34
http://www.wikidata.org/entity/Q1697247,LH/413/21
http://www.wikidata.org/entity/Q1685679,LH/621/28
http://www.wikidata.org/entity/Q1685460,LH/646/9
http://www.wikidata.org/entity/Q1706979,19800035/736/83598
http://www.wikidata.org/entity/Q1749718,LH/126/61
http://www.wikidata.org/entity/Q1709755,LH/2539/24
http://www.wikidata.org/entity/Q1767559,LH/2317/36
http://www.wikidata.org/entity/Q1772633,LH/2513/50
http://www.wikidata.org/entity/Q1797931,LH/463/18
http://www.wikidata.org/entity/Q1812538,LH/2672/1
http://www.wikidata.org/entity/Q1836889,LH/419/98
http://www.wikidata.org/entity/Q1806200,LH/527/68
http://www.wikidata.org/entity/Q1835317,LH/537/49
http://www.wikidata.org/entity/Q1861386,19800035/96/12025
http://www.wikidata.org/entity/Q1887774,LH/1585/31
http://www.wikidata.org/entity/Q1873405,LH/1686/12
http://www.wikidata.org/entity/Q1871393,LH/542/46
http://www.wikidata.org/entity/Q1897172,LH/560/12
http://www.wikidata.org/entity/Q1911364,LH/1514/85
http://www.wikidata.org/entity/Q1951349,LH/2488/6
http://www.wikidata.org/entity/Q1948324,LH/695/12
http://www.wikidata.org/entity/Q1982680,LH/1670/34
http://www.wikidata.org/entity/Q1995898,LH/1788/29
http://www.wikidata.org/entity/Q2060503,19800035/1192/37869
http://www.wikidata.org/entity/Q2060248,LH/1675/69
http://www.wikidata.org/entity/Q2058797,LH/1930/15
http://www.wikidata.org/entity/Q2046678,LH/2032/18
http://www.wikidata.org/entity/Q2083652,LH/1336/33
http://www.wikidata.org/entity/Q2072609,LH/1500/81
http://www.wikidata.org/entity/Q2088298,LH/1776/32
http://www.wikidata.org/entity/Q2093141,LH/215/10
http://www.wikidata.org/entity/Q2087458,LH/2313/57
http://www.wikidata.org/entity/Q2085926,LH/2328/5
http://www.wikidata.org/entity/Q2087467,LH/2394/46
http://www.wikidata.org/entity/Q2074492,LH/389/51
http://www.wikidata.org/entity/Q2077885,LH/586/55
http://www.wikidata.org/entity/Q2178760,19800035/308/41540
http://www.wikidata.org/entity/Q2175265,LH/714/41
http://www.wikidata.org/entity/Q2140000,LH/928/47
http://www.wikidata.org/entity/Q2244716,LH/1402/4
http://www.wikidata.org/entity/Q2255683,19800035/210/27528
http://www.wikidata.org/entity/Q2256568,LH/2543/41
http://www.wikidata.org/entity/Q2311355,19800035/178/23013
http://www.wikidata.org/entity/Q2354545,LH/1395/38
http://www.wikidata.org/entity/Q2415564,19800035/1173/35854
http://www.wikidata.org/entity/Q2422174,19800035/21/2686
http://www.wikidata.org/entity/Q2376660,19800035/267/35701
http://www.wikidata.org/entity/Q2420774,19800035/307/41288
http://www.wikidata.org/entity/Q2371022,19800035/971/12600
http://www.wikidata.org/entity/Q2376715,LH/1039/57
http://www.wikidata.org/entity/Q2390369,LH/1589/42
http://www.wikidata.org/entity/Q2402078,LH/1664/56
http://www.wikidata.org/entity/Q2408130,LH/1855/77
http://www.wikidata.org/entity/Q2411208,LH/2098/65
http://www.wikidata.org/entity/Q2370847,LH/2222/71
http://www.wikidata.org/entity/Q2408040,LH/2249/6
http://www.wikidata.org/entity/Q2369193,LH/2427/27
http://www.wikidata.org/entity/Q2380205,LH/2715/86
http://www.wikidata.org/entity/Q2373338,LH/2758/25
http://www.wikidata.org/entity/Q2405671,LH/336/41
http://www.wikidata.org/entity/Q2400526,LH/354/50
http://www.wikidata.org/entity/Q2419864,LH/403/40
http://www.wikidata.org/entity/Q2391782,LH/425/26
http://www.wikidata.org/entity/Q2399072,LH/494/69
http://www.wikidata.org/entity/Q2416360,LH/850/47
http://www.wikidata.org/entity/Q2447477,19800035/450/60277
http://www.wikidata.org/entity/Q2499629,LH/1729/66
http://www.wikidata.org/entity/Q2498445,LH/1736/25
http://www.wikidata.org/entity/Q2484224,LH/184/54
http://www.wikidata.org/entity/Q2517865,LH/193/56
http://www.wikidata.org/entity/Q2494198,LH/2387/5
http://www.wikidata.org/entity/Q2605963,LH/1054/17
http://www.wikidata.org/entity/Q2571715,LH/452/19
http://www.wikidata.org/entity/Q2615553,19800035/132/16655
http://www.wikidata.org/entity/Q2613190,19800035/1322/53089
http://www.wikidata.org/entity/Q2645889,LH/1027/80
http://www.wikidata.org/entity/Q50418856,LH/1027/80
http://www.wikidata.org/entity/Q2629223,LH/1468/91
http://www.wikidata.org/entity/Q2959611,LH/1585/78
http://www.wikidata.org/entity/Q2959958,LH/166/32
http://www.wikidata.org/entity/Q2977462,LH/1665/50
http://www.wikidata.org/entity/Q2986003,LH/1678/61
http://www.wikidata.org/entity/Q2959732,LH/1687/23
http://www.wikidata.org/entity/Q2958374,LH/17/72
http://www.wikidata.org/entity/Q2959755,LH/1753/31
http://www.wikidata.org/entity/Q2935014,LH/1793/44
http://www.wikidata.org/entity/Q2934820,LH/1814/54
http://www.wikidata.org/entity/Q2959858,LH/1943/54
http://www.wikidata.org/entity/Q2994878,LH/1961/7
http://www.wikidata.org/entity/Q2959917,LH/1996/14
http://www.wikidata.org/entity/Q2957871,LH/2029/29
http://www.wikidata.org/entity/Q2994832,LH/2036/12
http://www.wikidata.org/entity/Q2977769,LH/2043/8
http://www.wikidata.org/entity/Q2994812,LH/2170/43
http://www.wikidata.org/entity/Q2960029,LH/2182/24
http://www.wikidata.org/entity/Q2960051,LH/2224/8
http://www.wikidata.org/entity/Q2978002,LH/2231/8
http://www.wikidata.org/entity/Q2978042,LH/2263/65
http://www.wikidata.org/entity/Q2960165,LH/2277/46
http://www.wikidata.org/entity/Q2960167,LH/2285/80
http://www.wikidata.org/entity/Q2960100,LH/2298/71
http://www.wikidata.org/entity/Q2960683,LH/2352/27
http://www.wikidata.org/entity/Q2960180,LH/2447/34
http://www.wikidata.org/entity/Q2960267,LH/2557/47
http://www.wikidata.org/entity/Q2958572,LH/2616/36
http://www.wikidata.org/entity/Q2976800,LH/2661/71
http://www.wikidata.org/entity/Q2976673,LH/2713/6
http://www.wikidata.org/entity/Q2960431,LH/2753/20
http://www.wikidata.org/entity/Q2941064,LH/2755/35
http://www.wikidata.org/entity/Q2934841,LH/29/81
http://www.wikidata.org/entity/Q2958581,LH/298/9
http://www.wikidata.org/entity/Q2994939,LH/339/81
http://www.wikidata.org/entity/Q2976749,LH/389/88
http://www.wikidata.org/entity/Q2936287,LH/516/57
http://www.wikidata.org/entity/Q2958287,LH/517/72
http://www.wikidata.org/entity/Q2958721,LH/520/35
http://www.wikidata.org/entity/Q2958754,LH/558/60
http://www.wikidata.org/entity/Q2958788,LH/600/25
http://www.wikidata.org/entity/Q2977179,LH/69/22
http://www.wikidata.org/entity/Q2977265,LH/714/71
http://www.wikidata.org/entity/Q2958924,LH/786/2
http://www.wikidata.org/entity/Q2977404,LH/930/1
http://www.wikidata.org/entity/Q3059797,19800035/1054/21395
http://www.wikidata.org/entity/Q3059845,19800035/1199/38593
http://www.wikidata.org/entity/Q3061076,19800035/1306/50944
http://www.wikidata.org/entity/Q3059753,19800035/176/22761
http://www.wikidata.org/entity/Q3045181,19800035/241/32047
http://www.wikidata.org/entity/Q3060200,19800035/297/39989
http://www.wikidata.org/entity/Q3068602,19800035/77/9588
http://www.wikidata.org/entity/Q3056980,19800035/803/91071
http://www.wikidata.org/entity/Q3052264,19800035/873/2526
http://www.wikidata.org/entity/Q3047873,19800035/875/2734
http://www.wikidata.org/entity/Q3059765,19800035/998/15448
http://www.wikidata.org/entity/Q3035164,LH/1030/57
http://www.wikidata.org/entity/Q3047837,LH/1044/42
http://www.wikidata.org/entity/Q3047850,LH/1171/61
http://www.wikidata.org/entity/Q3059902,LH/1194/70
http://www.wikidata.org/entity/Q3047848,LH/1199/26
