leonoreid,datenaissance,ville,coordinatelieuN,datedeces,villedc,coordinatelieudc
LH/2220/6,1847-05-31T00:00:00Z,Lempdes-sur-Allagnon,Point(3.27 45.385277777),1918-07-01T00:00:00Z,Madagascar,Point(47.0 -20.0)
LH/1352/70,1763-07-07T00:00:00Z,Lunéville,Point(6.501666666 48.589444444),1847-06-06T00:00:00Z,Versailles,Point(2.134166666 48.804722222)
19800035/692/79160,1903-01-18T00:00:00Z,Longué-Jumelles,Point(-0.108055555 47.378055555),1966-03-11T00:00:00Z,Angers,Point(-0.555555555 47.472777777)
LH/2575/57,1839-05-02T00:00:00Z,Larreule,Point(0.016111111 43.445277777),1890-01-01T00:00:00Z,Bordeaux,Point(-0.579444444 44.837777777)
LH/2575/57,1839-05-02T00:00:00Z,Larreule,Point(0.016111111 43.445277777),1890-01-09T00:00:00Z,Bordeaux,Point(-0.579444444 44.837777777)
19800035/573/65162,1863-09-17T00:00:00Z,La Tremblade,Point(-1.141666666 45.769444444),1923-04-18T00:00:00Z,Bordeaux,Point(-0.579444444 44.837777777)
LH/669/62,1771-02-28T00:00:00Z,Montigny-sous-Marle,Point(3.792222222 49.748333333),1832-01-02T00:00:00Z,Nevers,Point(3.156666666 46.9925)
LH/950/24,1746-12-23T00:00:00Z,Saint-Paul-lès-Romans,Point(5.132777777 45.0675),1821-05-07T00:00:00Z,Grenoble,Point(5.726388888 45.186944444)
LH/816/42,1761-11-20T00:00:00Z,Grenoble,Point(5.726388888 45.186944444),1860-03-27T00:00:00Z,Grenoble,Point(5.726388888 45.186944444)
LH/1801/2,1758-11-10T00:00:00Z,Grenoble,Point(5.726388888 45.186944444),1842-05-31T00:00:00Z,Grenoble,Point(5.726388888 45.186944444)
LH/2059/21,1751-06-09T00:00:00Z,Grenoble,Point(5.726388888 45.186944444),1818-12-01T00:00:00Z,Grenoble,Point(5.726388888 45.186944444)
LH/2703/96,1768-06-13T00:00:00Z,Montauban,Point(1.355 44.017222222),1849-07-03T00:00:00Z,Montauban,Point(1.355 44.017222222)
LH/2398/6,1817-08-05T00:00:00Z,Saint-Vaast-la-Hougue,Point(-1.2675 49.588055555),1875-05-01T00:00:00Z,Caen,Point(-0.370555555 49.182222222)
LH/490/30,1821-12-28T00:00:00Z,Châteauroux,Point(1.690277777 46.809722222),1902-12-18T00:00:00Z,Châteauroux,Point(1.690277777 46.809722222)
LH/217/46,1773-03-28T00:00:00Z,Châteauroux,Point(1.690277777 46.809722222),1844-01-31T00:00:00Z,Châteauroux,Point(1.690277777 46.809722222)
LH/1264/78,1867-06-11T00:00:00Z,Vaite,Point(5.728333333 47.591944444),1925-11-06T00:00:00Z,Neuilly-sur-Seine,Point(2.2675 48.887222222)
LH/1928/16,1858-02-14T00:00:00Z,Paris,Point(2.351388888 48.856944444),1929-03-01T00:00:00Z,Neuilly-sur-Seine,Point(2.2675 48.887222222)
LH/878/71,1769-09-09T00:00:00Z,Bergerac,Point(0.481944444 44.851111111),1835-03-15T00:00:00Z,Bordeaux,Point(-0.579444444 44.837777777)
LH/737/53,1760-06-21T00:00:00Z,Harol,Point(6.247222222 48.151944444),1843-02-26T00:00:00Z,Vosges,Point(6.416666666 48.166666666)
19800035/562/64048,1864-04-18T00:00:00Z,Le Mans,Point(0.196944444 48.004166666),1911-09-14T00:00:00Z,Francfort-sur-le-Main,Point(8.679722222 50.113611111)
LH/219/50,1812-09-19T00:00:00Z,Cambrai,Point(3.234722222 50.175833333),1879-11-05T00:00:00Z,Cambrai,Point(3.234722222 50.175833333)
LH/2008/14,1764-01-05T00:00:00Z,Allonne,Point(2.111944444 49.403888888),1839-07-13T00:00:00Z,Beauvais,Point(2.0875 49.434166666)
LH/1531/37,1821-02-14T00:00:00Z,Paris,Point(2.351388888 48.856944444),1893-06-18T00:00:00Z,Écos,Point(1.605277777 49.158888888)
LH/859/56,1808-08-06T00:00:00Z,Carcassonne,Point(2.351388888 43.215833333),1882-07-16T00:00:00Z,Aude,Point(2.416666666 43.083333333)
LH/2426/27,,,,1909-10-24T00:00:00Z,Brive-la-Gaillarde,Point(1.533055555 45.158888888)
LH/2568/35,1837-04-30T00:00:00Z,Creuse,Point(2.05 46.583333333),1915-10-27T00:00:00Z,Creuse,Point(2.05 46.583333333)
LH/2504/88,1782-04-28T00:00:00Z,Narbonne,Point(3.003611111 43.184722222),1847-12-08T00:00:00Z,Narbonne,Point(3.003611111 43.184722222)
LH/1321/66,1858-05-10T00:00:00Z,Lyon,Point(4.841388888 45.758888888),1926-11-18T00:00:00Z,Antibes,Point(7.123055555 43.58)
LH/1321/66,1858-05-10T00:00:00Z,Lyon,Point(4.841388888 45.758888888),1926-11-21T00:00:00Z,Antibes,Point(7.123055555 43.58)
LH/328/47,1803-05-20T00:00:00Z,Paris,Point(2.351388888 48.856944444),1860-09-05T00:00:00Z,La Faloise,Point(2.341111111 49.699166666)
LH/1486/50,1797-01-17T00:00:00Z,Saint-Jean-Pied-de-Port,Point(-1.236666666 43.164166666),1875-04-16T00:00:00Z,Argagnon,Point(-0.682222222 43.456666666)
LH/2287/39,1760-09-18T00:00:00Z,Sommevoire,Point(4.841666666 48.411388888),1847-12-30T00:00:00Z,Strasbourg,Point(7.752222222 48.573333333)
LH/1398/48,1759-09-15T00:00:00Z,Bouxwiller,Point(7.345833333 47.505),1847-09-16T00:00:00Z,Strasbourg,Point(7.752222222 48.573333333)
19800035/68/8340,1848-07-19T00:00:00Z,Espalion,Point(2.763055555 44.5225),1938-06-05T00:00:00Z,Montpellier,Point(3.877230555 43.610919444)
19800035/1281/47855,1875-04-20T00:00:00Z,Lodève,Point(3.319444444 43.731666666),1941-07-24T00:00:00Z,Montpellier,Point(3.877230555 43.610919444)
LH/2693/53,1847-10-11T00:00:00Z,Montpellier,Point(3.877230555 43.610919444),1918-10-23T00:00:00Z,Montpellier,Point(3.877230555 43.610919444)
LH/1124/9,1797-05-24T00:00:00Z,Saint-Rémy-de-Provence,Point(4.831666666 43.789444444),1889-02-19T00:00:00Z,Hyères,Point(6.128611111 43.118888888)
LH/2338/40,1819-10-17T00:00:00Z,Guebwiller,Point(7.210277777 47.9075),1893-03-20T00:00:00Z,Pau,Point(-0.37 43.300833333)
LH/2257/12,1783-12-30T00:00:00Z,Villeneuve-sur-Lot,Point(0.704166666 44.406944444),1869-11-02T00:00:00Z,Villeneuve-sur-Lot,Point(0.704166666 44.406944444)
LH/1765/1,1752-01-29T00:00:00Z,Louisbourg,Point(-59.972805555 45.919861111),1820-11-01T00:00:00Z,Rochefort,Point(-0.966944444 45.941944444)
LH/2071/40,1774-02-03T00:00:00Z,Saint-Sauveur-en-Puisaye,Point(3.197222222 47.618333333),1840-06-06T00:00:00Z,Meaux,Point(2.887777777 48.959444444)
19800035/250/33379,1855-03-27T00:00:00Z,Auch,Point(0.588611111 43.645277777),1925-11-15T00:00:00Z,Auch,Point(0.588611111 43.645277777)
LH/2577/23,1756-07-05T00:00:00Z,Lyon,Point(4.841388888 45.758888888),1811-07-09T00:00:00Z,Perpignan,Point(2.894722222 42.6975)
LH/1280/49,1827-01-22T00:00:00Z,Avignon,Point(4.808333333 43.948611111),1891-10-05T00:00:00Z,Nanterre,Point(2.203611111 48.890555555)
LH/1238/46,1754-02-13T00:00:00Z,Savigny-lès-Beaune,Point(4.818333333 47.063611111),1837-11-30T00:00:00Z,Dijon,Point(5.041944444 47.323055555)
LH/2275/48,1818-08-28T00:00:00Z,Boisseuilh,Point(1.178055555 45.288333333),1890-03-30T00:00:00Z,Périgueux,Point(0.718055555 45.184166666)
LH/2393/81,1836-08-06T00:00:00Z,Guéret,Point(1.868333333 46.170555555),1885-01-14T00:00:00Z,Guéret,Point(1.868333333 46.170555555)
19800035/215/28213,1859-09-18T00:00:00Z,Laval,Point(-0.77 48.072777777),1925-02-23T00:00:00Z,Laval,Point(-0.77 48.072777777)
LH/2523/50,1862-01-26T00:00:00Z,Aude,Point(2.416666666 43.083333333),1939-03-26T00:00:00Z,Carcassonne,Point(2.351388888 43.215833333)
19800035/147/18662,1882-09-16T00:00:00Z,Poissy,Point(2.044722222 48.928888888),1953-02-07T00:00:00Z,15e arrondissement de Paris,Point(2.300291666 48.841327777)
LH/2210/5,1760-12-06T00:00:00Z,Liffol-le-Grand,Point(5.581111111 48.318888888),1842-10-01T00:00:00Z,Neufchâteau,Point(5.696111111 48.355555555)
19800035/1054/21403,1909-10-11T00:00:00Z,Saint-Jean-du-Doigt,Point(-3.7725 48.694444444),1970-01-20T00:00:00Z,Morlaix,Point(-3.827777777 48.5775)
LH/44/15,1817-06-12T00:00:00Z,Saint-Remy-sur-Bussy,Point(4.581388888 49.056388888),1891-04-18T00:00:00Z,16e arrondissement de Paris,Point(2.276488888 48.863611111)
19800035/112/14128,1887-07-03T00:00:00Z,Saint-Germain-en-Laye,Point(2.090555555 48.896388888),1957-12-19T00:00:00Z,Châtillon,Point(2.288611111 48.801111111)
LH/310/40,1798-12-18T00:00:00Z,Lot-et-Garonne,Point(0.5 44.333333333),1880-03-10T00:00:00Z,Agen,Point(0.618611111 44.203055555)
LH/505/23,1781-10-06T00:00:00Z,Agen,Point(0.618611111 44.203055555),1849-10-17T00:00:00Z,Agen,Point(0.618611111 44.203055555)
LH/267/28,1778-10-05T00:00:00Z,Clamecy,Point(3.519444444 47.46),1838-07-30T00:00:00Z,Clamecy,Point(3.519444444 47.46)
LH/17/3,1767-05-07T00:00:00Z,Toulouse,Point(1.443888888 43.604444444),1834-01-07T00:00:00Z,Toulouse,Point(1.443888888 43.604444444)
LH/2317/37,1761-04-02T00:00:00Z,Toulouse,Point(1.443888888 43.604444444),1832-04-20T00:00:00Z,Toulouse,Point(1.443888888 43.604444444)
LH/134/37,1783-06-04T00:00:00Z,Toulouse,Point(1.443888888 43.604444444),1838-11-28T00:00:00Z,Toulouse,Point(1.443888888 43.604444444)
LH/2695/4,1837-12-02T00:00:00Z,Aubenas,Point(4.390277777 44.619722222),1908-05-02T00:00:00Z,Aubenas,Point(4.390277777 44.619722222)
LH/1914/42,1844-03-11T00:00:00Z,Valenciennes,Point(3.525 50.359166666),1927-10-14T00:00:00Z,La Baule-Escoublac,Point(-2.392222222 47.285833333)
19800035/1290/49181,1873-04-18T00:00:00Z,Gières,Point(5.791944444 45.181944444),1935-04-13T00:00:00Z,Saint-Raphaël,Point(6.767777777 43.424722222)
LH/1189/62,1849-07-29T00:00:00Z,Marseille,Point(5.376388888 43.296666666),1936-03-12T00:00:00Z,Saint-Raphaël,Point(6.767777777 43.424722222)
LH/188/59,1873-10-27T00:00:00Z,Vendôme,Point(1.065555555 47.792777777),1932-09-15T00:00:00Z,Vendôme,Point(1.065555555 47.792777777)
LH/496/16,1788-07-08T00:00:00Z,Bellac,Point(1.049444444 46.121944444),1843-07-02T00:00:00Z,Bellac,Point(1.049444444 46.121944444)
LH/2381/57,1828-04-11T00:00:00Z,Toulouse,Point(1.443888888 43.604444444),1887-01-21T00:00:00Z,Toulouse,Point(1.443888888 43.604444444)
LH/1543/59,1765-08-16T00:00:00Z,Chantenay-Villedieu,Point(-0.161111111 47.920833333),1844-04-23T00:00:00Z,Draveil,Point(2.409444444 48.686111111)
LH/534/5,1758-10-16T00:00:00Z,Valence,Point(4.890833333 44.9325),1832-07-11T00:00:00Z,Valence,Point(4.890833333 44.9325)
LH/2250/53,1831-06-22T00:00:00Z,Ambérieu-en-Bugey,Point(5.357777777 45.958055555),1908-11-18T00:00:00Z,Caluire-et-Cuire,Point(4.846388888 45.794722222)
LH/1295/43,1775-05-15T00:00:00Z,Morlaix,Point(-3.827777777 48.5775),1843-01-18T00:00:00Z,Quimperlé,Point(-3.549722222 47.872777777)
LH/1919/63,1831-11-06T00:00:00Z,Les Ardillats,Point(4.540555555 46.179444444),1913-01-23T00:00:00Z,Saint-Chamond,Point(4.514722222 45.476388888)
LH/1919/63,1831-11-06T00:00:00Z,Beaujeu,Point(4.588333333 46.154166666),1913-01-23T00:00:00Z,Saint-Chamond,Point(4.514722222 45.476388888)
19800035/1162/33054,1904-12-25T00:00:00Z,Mouzon,Point(5.075555555 49.606111111),1973-01-08T00:00:00Z,7e arrondissement de Paris,Point(2.312777777 48.859166666)
LH/2704/76,1849-03-05T00:00:00Z,Langres,Point(5.333055555 47.8625),1931-09-21T00:00:00Z,Hauts-de-Seine,Point(2.2 48.833333333)
19800035/570/64874,1863-09-03T00:00:00Z,Haubourdin,Point(2.986944444 50.609166666),1937-10-17T00:00:00Z,Nord,Point(3.032222222 50.621388888)
LH/2574/86,1818-03-08T00:00:00Z,Nord,Point(3.032222222 50.621388888),1886-12-01T00:00:00Z,Nord,Point(3.032222222 50.621388888)
LH/938/53,1808-10-08T00:00:00Z,Metz,Point(6.176944444 49.119722222),1882-04-29T00:00:00Z,Moselle,Point(6.661944 49.033889)
LH/1056/4,1808-04-07T00:00:00Z,Tonnerre,Point(3.973333333 47.855277777),1882-08-12T00:00:00Z,Le Plessis-Bouchard,Point(2.236666666 49.002777777)
LH/814/64,1761-10-25T00:00:00Z,Nancy,Point(6.183611111 48.692777777),1841-03-29T00:00:00Z,Aulnois-sur-Seille,Point(6.315 48.868611111)
LH/1357/15,1757-11-14T00:00:00Z,Paris,Point(2.351388888 48.856944444),1852-02-05T00:00:00Z,Presles-en-Brie,Point(2.741666666 48.714722222)
LH/1357/15,1757-11-14T00:00:00Z,Paris,Point(2.351388888 48.856944444),1852-02-05T00:00:00Z,Presles-en-Brie,Point(2.741666666 48.714722222)
19800035/759/86081,1866-10-19T00:00:00Z,Toulouse,Point(1.443888888 43.604444444),1936-02-05T00:00:00Z,Gers,Point(0.583333333 43.65)
LH/2346/4,1814-01-28T00:00:00Z,Rouen,Point(1.1025 49.443055555),1904-04-28T00:00:00Z,Fécamp,Point(0.379166666 49.7575)
LH/2771/5,1747-04-08T00:00:00Z,Granville,Point(-1.586944444 48.838055555),1816-11-17T00:00:00Z,Mortain,Point(-0.940833333 48.647777777)
LH/23/2,1815-07-16T00:00:00Z,Allemagne-en-Provence,Point(6.006944444 43.782222222),1901-03-03T00:00:00Z,Allemagne-en-Provence,Point(6.006944444 43.782222222)
LH/1442/45,1815-06-21T00:00:00Z,Dangu,Point(1.696666666 49.2525),1883-11-05T00:00:00Z,Dangu,Point(1.696666666 49.2525)
LH/1190/68,1806-04-27T00:00:00Z,Lapalud,Point(4.688888888 44.304444444),1894-11-24T00:00:00Z,Sorgues,Point(4.8725 44.008333333)
LH/123/11,1822-09-13T00:00:00Z,Paris,Point(2.351388888 48.856944444),1907-01-25T00:00:00Z,9e arrondissement de Paris,Point(2.336966666 48.878280555)
LH/1827/4,1765-05-17T00:00:00Z,Metz,Point(6.176944444 49.119722222),1831-04-01T00:00:00Z,Metz,Point(6.176944444 49.119722222)
LH/2242/93,1758-02-12T00:00:00Z,Lignéville,Point(5.951388888 48.165833333),1834-08-13T00:00:00Z,Metz,Point(6.176944444 49.119722222)
LH/1918/16,1849-05-17T00:00:00Z,Paris,Point(2.351388888 48.856944444),1926-02-11T00:00:00Z,Besse-sur-Issole,Point(6.176388888 43.348611111)
19800035/1483/72261,1870-09-27T00:00:00Z,Liesle,Point(5.814722222 47.061666666),1937-11-03T00:00:00Z,Mouchard,Point(5.797222222 46.973333333)
LH/2199/45,1837-07-26T00:00:00Z,Thouars,Point(-0.215277777 46.975),1902-08-05T00:00:00Z,Pyrénées-Atlantiques,Point(-0.833333333 43.25)
LH/2175/17,,,,1875-01-10T00:00:00Z,Roumanie,Point(25.0 46.0)
19800035/344/46263,1913-01-01T00:00:00Z,Loos,Point(3.013611111 50.612222222),1959-12-05T00:00:00Z,Béchar,Point(-2.2 31.633333333)
LH/2493/76,1803-02-11T00:00:00Z,Paris,Point(2.351388888 48.856944444),1889-02-13T00:00:00Z,Oléac-Debat,Point(0.138055555 43.269444444)
19800035/360/48416,1864-10-21T00:00:00Z,Paris,Point(2.351388888 48.856944444),1916-12-16T00:00:00Z,Mesnard-la-Barotière,Point(-1.099722222 46.859166666)
LH/2693/63,1794-06-11T00:00:00Z,Souillac,Point(1.474166666 44.897777777),1873-02-11T00:00:00Z,Souillac,Point(1.474166666 44.897777777)
LH/2287/14,1765-01-29T00:00:00Z,Cahors,Point(1.440555555 44.4475),1835-04-14T00:00:00Z,Cahors,Point(1.440555555 44.4475)
19800035/236/31390,1858-10-21T00:00:00Z,Talmont,Point(-1.617813 46.468055),1931-03-21T00:00:00Z,Vendée,Point(-1.426667 46.670556)
LH/788/3,1812-10-31T00:00:00Z,Somme,Point(2.416666666 49.883333333),1873-08-11T00:00:00Z,Somme,Point(2.416666666 49.883333333)
LH/2413/17,1774-10-28T00:00:00Z,Marseille,Point(5.376388888 43.296666666),1843-02-02T00:00:00Z,Marseille,Point(5.376388888 43.296666666)
LH/316/32,1750-06-06T00:00:00Z,Montauban,Point(1.355 44.017222222),1831-05-31T00:00:00Z,Marseille,Point(5.376388888 43.296666666)
LH/2670/85,1759-09-07T00:00:00Z,Charleville-Mézières,Point(4.719444444 49.76),1837-01-30T00:00:00Z,Dugny-sur-Meuse,Point(5.385 49.105277777)
LH/236/2,1838-10-21T00:00:00Z,Langres,Point(5.333055555 47.8625),1901-09-09T00:00:00Z,Saint-Cyr-au-Mont-d'Or,Point(4.818055555 45.814444444)
19800035/210/27506,1856-04-20T00:00:00Z,Saint-Servan,Point(-1.99944 48.63167),1947-12-12T00:00:00Z,Deux-Sèvres,Point(-0.462222222 46.325)
LH/544/3,1753-01-20T00:00:00Z,Pontarlier,Point(6.354722222 46.906111111),1812-07-20T00:00:00Z,Besançon,Point(6.021388888 47.242222222)
LH/552/15,1762-09-01T00:00:00Z,Abbenans,Point(6.450555555 47.5),1848-03-03T00:00:00Z,Besançon,Point(6.021388888 47.242222222)
LH/546/40,1773-04-07T00:00:00Z,Oris-en-Rattier,Point(5.87 44.921111111),1843-04-20T00:00:00Z,Montagney,Point(5.661111111 47.286388888)
19800035/1367/58007,1899-12-11T00:00:00Z,Rouen,Point(1.1025 49.443055555),1976-10-29T00:00:00Z,Le Theil-Nolent,Point(0.538611111 49.154166666)
LH/1998/41,1762-06-29T00:00:00Z,Marvejols,Point(3.29 44.553333333),1841-08-31T00:00:00Z,Saint-Laurent-d'Olt,Point(3.111111111 44.446111111)
LH/2789/171,1885-03-14T00:00:00Z,Chamalières,Point(3.066944444 45.773611111),1918-05-19T00:00:00Z,Mâron,Point(1.865555555 46.806944444)
19800035/269/35961,1878-05-13T00:00:00Z,Marseille,Point(5.376388888 43.296666666),1947-02-04T00:00:00Z,Marseille,Point(5.376388888 43.296666666)
LH/898/8,1796-10-31T00:00:00Z,Strasbourg,Point(7.752222222 48.573333333),1874-03-17T00:00:00Z,Niederbronn-les-Bains,Point(7.643888888 48.95)
LH/2547/62,1780-09-02T00:00:00Z,Malines,Point(4.480277777 51.028055555),1854-10-10T00:00:00Z,Bruxelles,Point(4.351666666 50.846666666)
LH/2135/37,1778-10-09T00:00:00Z,Bordeaux,Point(-0.579444444 44.837777777),1854-01-02T00:00:00Z,Saint-Louis-de-Montferrand,Point(-0.534722222 44.9525)
LH/2709/32,1852-09-21T00:00:00Z,Lunel,Point(4.135277777 43.676944444),1941-01-27T00:00:00Z,Merles,Point(0.969166666 44.058055555)
LH/286/41,1773-09-13T00:00:00Z,Tréauville,Point(-1.811944444 49.531111111),1850-11-09T00:00:00Z,Le Mesnil-Garnier,Point(-1.309722222 48.865277777)
LH/100/69,1764-07-09T00:00:00Z,Paris,Point(2.351388888 48.856944444),1846-01-22T00:00:00Z,Lyon,Point(4.841388888 45.758888888)
LH/1960/12,1770-05-03T00:00:00Z,Le Puy-en-Velay,Point(3.885 45.043333333),1816-07-27T00:00:00Z,Lyon,Point(4.841388888 45.758888888)
LH/2672/47,1776-04-06T00:00:00Z,Les Riceys,Point(4.366944444 47.991388888),1829-10-15T00:00:00Z,Méry-sur-Seine,Point(3.889444444 48.510555555)
LH/705/61,1826-03-21T00:00:00Z,Paris,Point(2.351388888 48.856944444),1903-09-24T00:00:00Z,Versailles,Point(2.134166666 48.804722222)
LH/1041/11,1864-09-10T00:00:00Z,Versailles,Point(2.134166666 48.804722222),1949-09-11T00:00:00Z,Versailles,Point(2.134166666 48.804722222)
19800035/119/14981,1856-01-10T00:00:00Z,Golfech,Point(0.851111111 44.113888888),1930-10-01T00:00:00Z,Valence,Point(0.889444444 44.110277777)
LH/731/93,1799-10-26T00:00:00Z,Plérin,Point(-2.770833333 48.534444444),1878-04-18T00:00:00Z,Saint-Brieuc,Point(-2.760277777 48.513611111)
19800035/186/24215,1855-01-22T00:00:00Z,Yonne,Point(3.566666666 47.8),1930-02-09T00:00:00Z,Yonne,Point(3.566666666 47.8)
LH/2149/37,1848-04-09T00:00:00Z,Raon-l'Étape,Point(6.841111111 48.405833333),1919-04-19T00:00:00Z,Saint-Dié-des-Vosges,Point(6.949166666 48.284166666)
19800035/567/64531,1865-10-05T00:00:00Z,Schirmeck,Point(7.219166666 48.478611111),1932-01-05T00:00:00Z,Saint-Dié-des-Vosges,Point(6.949166666 48.284166666)
LH/1916/66,1751-01-01T00:00:00Z,Loudun,Point(0.083611111 47.01),1836-06-09T00:00:00Z,Loudun,Point(0.083611111 47.01)
LH/1417/57,1764-04-27T00:00:00Z,La Flèche,Point(-0.076111111 47.699722222),1833-04-06T00:00:00Z,château de la Barbée,Point(-0.18167 47.6783)
LH/586/67,1864-07-05T00:00:00Z,Dunkerque,Point(2.376388888 51.037777777),1928-08-13T00:00:00Z,Rosendaël,Point(2.405833 51.041944)
LH/2754/14,1763-09-06T00:00:00Z,Soultz-Haut-Rhin,Point(7.229166666 47.885833333),1811-05-16T00:00:00Z,Espagne,Point(-3.5 40.2)
LH/709/5,,,,1940-04-09T00:00:00Z,Saint-Servan,Point(-1.99944 48.63167)
LH/2222/14,1859-11-09T00:00:00Z,Riquewihr,Point(7.296944444 48.166388888),1916-03-07T00:00:00Z,Munich,Point(11.5755 48.137194444)
LH/2222/14,1859-11-09T00:00:00Z,Riquewihr,Point(7.296944444 48.166388888),1916-03-07T00:00:00Z,Munich,Point(11.5755 48.137194444)
LH/35/81,1767-08-08T00:00:00Z,Clermont-Ferrand,Point(3.086944444 45.779722222),1842-12-15T00:00:00Z,Clermont-Ferrand,Point(3.086944444 45.779722222)
LH/2627/23,1772-01-14T00:00:00Z,Clermont-Ferrand,Point(3.086944444 45.779722222),1852-03-17T00:00:00Z,Clermont-Ferrand,Point(3.086944444 45.779722222)
LH/2753/21,1769-02-06T00:00:00Z,Senones,Point(6.981666666 48.395277777),1844-05-24T00:00:00Z,Nancy,Point(6.183611111 48.692777777)
LH/1294/3,1769-05-25T00:00:00Z,Toulon,Point(5.930555555 43.125),1835-10-06T00:00:00Z,Toulon,Point(5.930555555 43.125)
LH/906/21,1788-02-26T00:00:00Z,Narbonne,Point(3.003611111 43.184722222),1855-05-23T00:00:00Z,Paris,Point(2.351388888 48.856944444)
LH/690/72,1743-08-07T00:00:00Z,Versailles,Point(2.134166666 48.804722222),1819-06-27T00:00:00Z,Paris,Point(2.351388888 48.856944444)
LH/1016/12,1842-06-23T00:00:00Z,Toulouse,Point(1.443888888 43.604444444),1934-11-06T00:00:00Z,Paris,Point(2.351388888 48.856944444)
LH/1045/12,1796-04-19T00:00:00Z,Brest,Point(-4.486944444 48.39),1876-02-22T00:00:00Z,Paris,Point(2.351388888 48.856944444)
LH/914/36,1835-12-15T00:00:00Z,Nantes,Point(-1.553888888 47.217222222),1910-04-21T00:00:00Z,Paris,Point(2.351388888 48.856944444)
LH/997/61,1852-09-13T00:00:00Z,Chanzeaux,Point(-0.643888888 47.263888888),1926-01-02T00:00:00Z,Paris,Point(2.351388888 48.856944444)
LH/400/97,1793-02-17T00:00:00Z,Rodez,Point(2.574166666 44.35),1882-06-06T00:00:00Z,Paris,Point(2.351388888 48.856944444)
LH/1219/68,1762-04-28T00:00:00Z,Dieppe,Point(1.077777777 49.921666666),1831-04-28T00:00:00Z,Paris,Point(2.351388888 48.856944444)
LH/95/62,1776-01-27T00:00:00Z,Saint-Denis,Point(55.448055555 -20.878888888),1850-09-07T00:00:00Z,Paris,Point(2.351388888 48.856944444)
LH/542/58,1814-08-14T00:00:00Z,Paris,Point(2.351388888 48.856944444),1889-02-16T00:00:00Z,Paris,Point(2.351388888 48.856944444)
LH/1356/49,1758-10-03T00:00:00Z,Condom,Point(0.3725 43.9575),1822-03-17T00:00:00Z,Paris,Point(2.351388888 48.856944444)
LH/542/61,1786-10-03T00:00:00Z,Marseille,Point(5.376388888 43.296666666),1841-01-27T00:00:00Z,Paris,Point(2.351388888 48.856944444)
LH/542/64,1786-10-03T00:00:00Z,Marseille,Point(5.376388888 43.296666666),1841-01-27T00:00:00Z,Paris,Point(2.351388888 48.856944444)
LH/767/47,1802-04-26T00:00:00Z,Paris,Point(2.351388888 48.856944444),1878-11-20T00:00:00Z,Paris,Point(2.351388888 48.856944444)
LH/875/56,1812-01-18T00:00:00Z,Hambourg,Point(10.0 53.55),1877-09-27T00:00:00Z,Paris,Point(2.351388888 48.856944444)
LH/322/21,1782-02-04T00:00:00Z,Paris,Point(2.351388888 48.856944444),1856-12-14T00:00:00Z,Paris,Point(2.351388888 48.856944444)
LH/1695/21,1804-02-18T00:00:00Z,Briey,Point(5.939444444 49.248611111),1894-07-24T00:00:00Z,Paris,Point(2.351388888 48.856944444)
LH/549/32,1773-02-02T00:00:00Z,Amiens,Point(2.297777777 49.891944444),1854-07-28T00:00:00Z,Paris,Point(2.351388888 48.856944444)
LH/1908/28,1809-03-01T00:00:00Z,Moncontour,Point(-2.633055555 48.359166666),1882-02-12T00:00:00Z,Paris,Point(2.351388888 48.856944444)
LH/1908/28,1809-03-01T00:00:00Z,Moncontour,Point(-2.633055555 48.359166666),1882-02-13T00:00:00Z,Paris,Point(2.351388888 48.856944444)
LH/2033/36,1766-07-19T00:00:00Z,Cap-Haïtien,Point(-72.2 19.75),1834-01-02T00:00:00Z,Paris,Point(2.351388888 48.856944444)
LH/4/10,1730-01-23T00:00:00Z,Brest,Point(-4.486944444 48.39),1817-11-01T00:00:00Z,Paris,Point(2.351388888 48.856944444)
19800035/235/31207,1858-02-02T00:00:00Z,Tronget,Point(3.068055555 46.4225),1920-04-03T00:00:00Z,Paris,Point(2.351388888 48.856944444)
LH/1887/53,1871-09-10T00:00:00Z,Riom,Point(3.1125 45.893611111),1927-07-26T00:00:00Z,Paris,Point(2.351388888 48.856944444)
LH/946/11,1837-02-24T00:00:00Z,Caudan,Point(-3.3425 47.808888888),1905-12-21T00:00:00Z,Paris,Point(2.351388888 48.856944444)
LH/1281/39,1771-08-21T00:00:00Z,Lille,Point(3.0575 50.631944444),1847-11-21T00:00:00Z,Paris,Point(2.351388888 48.856944444)
LH/2146/35,1851-05-17T00:00:00Z,Nord,Point(3.032222222 50.621388888),1921-05-23T00:00:00Z,Paris,Point(2.351388888 48.856944444)
