nom,leonoreid,bnfid,datenaissance,ville,coordinatelieuN,datedeces,villedc,coordinatelieudc,metier,diplome
Paul-Émile Botta,LH/302/51,12333483x,1802-12-06T00:00:00Z,Turin,Point(7.7 45.066666666),1870-03-29T00:00:00Z,Achères,Point(2.068611111 48.962222222),entomologiste,docteur ès sciences
Paul-Émile Botta,LH/302/51,12333483x,1802-12-06T00:00:00Z,Turin,Point(7.7 45.066666666),1870-03-29T00:00:00Z,Achères,Point(2.068611111 48.962222222),historien,docteur ès sciences
Paul-Émile Botta,LH/302/51,12333483x,1802-12-06T00:00:00Z,Turin,Point(7.7 45.066666666),1870-03-29T00:00:00Z,Achères,Point(2.068611111 48.962222222),diplomate,docteur ès sciences
Paul Thureau-Dangin,LH/2604/87,13163584z,1837-12-14T00:00:00Z,Paris,Point(2.351388888 48.856944444),1913-02-24T00:00:00Z,Cannes,Point(7.021388888 43.5525),journaliste d'opinion,doctorat
Paul Thureau-Dangin,LH/2604/87,13163584z,1837-12-14T00:00:00Z,Paris,Point(2.351388888 48.856944444),1913-02-24T00:00:00Z,Cannes,Point(7.021388888 43.5525),historien,doctorat
Alexandre Lacassagne,LH/1421/47,12337095s,1843-08-17T00:00:00Z,Cahors,Point(1.440555555 44.4475),1924-09-24T00:00:00Z,Lyon,Point(4.841388888 45.758888888),médecin légiste,doctorat
Alexandre Lacassagne,LH/1421/47,12337095s,1843-08-17T00:00:00Z,Cahors,Point(1.440555555 44.4475),1924-09-24T00:00:00Z,Lyon,Point(4.841388888 45.758888888),criminologue,doctorat
Alexandre Lacassagne,LH/1421/47,12337095s,1843-08-17T00:00:00Z,Cahors,Point(1.440555555 44.4475),1924-09-24T00:00:00Z,Lyon,Point(4.841388888 45.758888888),anthropologue,doctorat
Alexandre Lacassagne,LH/1421/47,12337095s,1843-08-17T00:00:00Z,Cahors,Point(1.440555555 44.4475),1924-09-24T00:00:00Z,Lyon,Point(4.841388888 45.758888888),médecin,doctorat
Edmond Faral,19800035/159/20378,122911334,1882-03-18T00:00:00Z,Médéa,Point(2.75 36.2675),1958-02-08T00:00:00Z,Paris,Point(2.351388888 48.856944444),administrateur,agrégation de grammaire
Edmond Faral,19800035/159/20378,122911334,1882-03-18T00:00:00Z,Médéa,Point(2.75 36.2675),1958-02-08T00:00:00Z,Paris,Point(2.351388888 48.856944444),historien de la littérature,agrégation de grammaire
Edmond Faral,19800035/159/20378,122911334,1882-03-18T00:00:00Z,Médéa,Point(2.75 36.2675),1958-02-08T00:00:00Z,Paris,Point(2.351388888 48.856944444),romaniste,agrégation de grammaire
Edmond Faral,19800035/159/20378,122911334,1882-03-18T00:00:00Z,Médéa,Point(2.75 36.2675),1958-02-08T00:00:00Z,Paris,Point(2.351388888 48.856944444),professeur,agrégation de grammaire
Camille Rousset,LH/2406/4,14444224r,1821-02-15T00:00:00Z,Paris,Point(2.351388888 48.856944444),1892-10-19T00:00:00Z,Saint-Gobain,Point(3.375 49.595833333),historien,agrégation d'histoire
Camille Rousset,LH/2406/4,14444224r,1821-02-15T00:00:00Z,Paris,Point(2.351388888 48.856944444),1892-10-19T00:00:00Z,Saint-Gobain,Point(3.375 49.595833333),bibliothécaire,agrégation d'histoire
Édouard Bureau,LH/394/6,130026043,1830-05-20T00:00:00Z,Nantes,Point(-1.553888888 47.217222222),1918-12-14T00:00:00Z,Paris,Point(2.351388888 48.856944444),paléobotaniste,doctorat
Édouard Bureau,LH/394/6,130026043,1830-05-20T00:00:00Z,Nantes,Point(-1.553888888 47.217222222),1918-12-14T00:00:00Z,Paris,Point(2.351388888 48.856944444),professeur des universités,doctorat
Édouard Bureau,LH/394/6,130026043,1830-05-20T00:00:00Z,Nantes,Point(-1.553888888 47.217222222),1918-12-14T00:00:00Z,Paris,Point(2.351388888 48.856944444),médecin,doctorat
Charles Abadie,LH/1/9,130040534,1842-03-25T00:00:00Z,Saint-Gaudens,Point(0.723333333 43.108055555),1932-07-29T00:00:00Z,Tarn,Point(2.109166666 43.909722222),ophtalmologue,doctorat ès sciences médicales
Charles Abadie,LH/1/9,130040534,1842-03-25T00:00:00Z,Saint-Gaudens,Point(0.723333333 43.108055555),1932-07-29T00:00:00Z,Tarn,Point(2.109166666 43.909722222),médecin,doctorat ès sciences médicales
Jean-Baptiste de Belloy,LH/173/66,148530376,1709-10-09T00:00:00Z,France,Point(2.0 47.0),1808-06-10T00:00:00Z,Paris,Point(2.351388888 48.856944444),prêtre catholique,doctorat
Jean-Baptiste de Belloy,LH/173/66,148530376,1709-10-09T00:00:00Z,France,Point(2.0 47.0),1808-06-10T00:00:00Z,Paris,Point(2.351388888 48.856944444),personnalité politique,doctorat
Germain Sommeiller,LH/2533/53,,1815-02-15T00:00:00Z,Saint-Jeoire,Point(6.459444444 46.138333333),1871-07-11T00:00:00Z,Saint-Jeoire,Point(6.459444444 46.138333333),ingénieur civil,laurea
Germain Sommeiller,LH/2533/53,,1815-02-15T00:00:00Z,Saint-Jeoire,Point(6.459444444 46.138333333),1871-07-11T00:00:00Z,Saint-Jeoire,Point(6.459444444 46.138333333),personnalité politique,laurea
Germain Sommeiller,LH/2533/53,,1815-02-15T00:00:00Z,Saint-Jeoire,Point(6.459444444 46.138333333),1871-07-11T00:00:00Z,Saint-Jeoire,Point(6.459444444 46.138333333),ingénieur,laurea
Antoine Thomas,LH/2647/56,122911543,1857-11-29T00:00:00Z,Saint-Yrieix-la-Montagne,Point(2.021666666 45.883333333),1935-05-17T00:00:00Z,Paris,Point(2.351388888 48.856944444),lexicographe,doctorat
Antoine Thomas,LH/2647/56,122911543,1857-11-29T00:00:00Z,Saint-Yrieix-la-Montagne,Point(2.021666666 45.883333333),1935-05-17T00:00:00Z,Paris,Point(2.351388888 48.856944444),philologue,doctorat
Antoine Thomas,LH/2647/56,122911543,1857-11-29T00:00:00Z,Saint-Yrieix-la-Montagne,Point(2.021666666 45.883333333),1935-05-17T00:00:00Z,Paris,Point(2.351388888 48.856944444),linguiste,doctorat
Antoine Thomas,LH/2647/56,122911543,1857-11-29T00:00:00Z,Saint-Yrieix-la-Montagne,Point(2.021666666 45.883333333),1935-05-17T00:00:00Z,Paris,Point(2.351388888 48.856944444),médiéviste,doctorat
Antoine Thomas,LH/2647/56,122911543,1857-11-29T00:00:00Z,Saint-Yrieix-la-Montagne,Point(2.021666666 45.883333333),1935-05-17T00:00:00Z,Paris,Point(2.351388888 48.856944444),romaniste,doctorat
Antoine Thomas,LH/2647/56,122911543,1857-11-29T00:00:00Z,Saint-Yrieix-la-Montagne,Point(2.021666666 45.883333333),1935-05-17T00:00:00Z,Paris,Point(2.351388888 48.856944444),professeur d'université,doctorat
Antoine Thomas,LH/2647/56,122911543,1857-11-29T00:00:00Z,Saint-Yrieix-la-Montagne,Point(2.021666666 45.883333333),1935-05-17T00:00:00Z,Paris,Point(2.351388888 48.856944444),archiviste,doctorat
Salomon Reinach,19800035/237/31499,11921429b,1858-08-29T00:00:00Z,Saint-Germain-en-Laye,Point(2.090555555 48.896388888),1932-11-04T00:00:00Z,Paris,Point(2.351388888 48.856944444),archéologue,agrégation de grammaire
Salomon Reinach,19800035/237/31499,11921429b,1858-08-29T00:00:00Z,Saint-Germain-en-Laye,Point(2.090555555 48.896388888),1932-11-04T00:00:00Z,Paris,Point(2.351388888 48.856944444),anthropologue,agrégation de grammaire
Salomon Reinach,19800035/237/31499,11921429b,1858-08-29T00:00:00Z,Saint-Germain-en-Laye,Point(2.090555555 48.896388888),1932-11-04T00:00:00Z,Paris,Point(2.351388888 48.856944444),historien de l'art,agrégation de grammaire
Salomon Reinach,19800035/237/31499,11921429b,1858-08-29T00:00:00Z,Saint-Germain-en-Laye,Point(2.090555555 48.896388888),1932-11-04T00:00:00Z,Paris,Point(2.351388888 48.856944444),historien,agrégation de grammaire
Ernest Langlois,19800035/110/13822,119109712,1857-09-04T00:00:00Z,Heippes,Point(5.293055555 48.993888888),1924-07-15T00:00:00Z,Lille,Point(3.0575 50.631944444),médiéviste,archiviste paléographe
Ernest Langlois,19800035/110/13822,119109712,1857-09-04T00:00:00Z,Heippes,Point(5.293055555 48.993888888),1924-07-15T00:00:00Z,Lille,Point(3.0575 50.631944444),romaniste,archiviste paléographe
Ernest Langlois,19800035/110/13822,119109712,1857-09-04T00:00:00Z,Heippes,Point(5.293055555 48.993888888),1924-07-15T00:00:00Z,Lille,Point(3.0575 50.631944444),professeur d'université,archiviste paléographe
Ernest Langlois,19800035/110/13822,119109712,1857-09-04T00:00:00Z,Heippes,Point(5.293055555 48.993888888),1924-07-15T00:00:00Z,Lille,Point(3.0575 50.631944444),historien,archiviste paléographe
Jules Antoine Lissajous,LH/1645/67,13487856f,1822-03-04T00:00:00Z,Versailles,Point(2.134166666 48.804722222),1880-06-24T00:00:00Z,Plombières-lès-Dijon,Point(4.972222222 47.339444444),physicien,doctorat ès sciences
René Leriche,19800035/90/11235,12299068f,1879-10-12T00:00:00Z,Roanne,Point(4.068055555 46.036111111),1955-12-28T00:00:00Z,Cassis,Point(5.537222222 43.215555555),physiologiste,doctorat
René Leriche,19800035/90/11235,12299068f,1879-10-12T00:00:00Z,Roanne,Point(4.068055555 46.036111111),1955-12-28T00:00:00Z,Cassis,Point(5.537222222 43.215555555),professeur d'université,doctorat
René Leriche,19800035/90/11235,12299068f,1879-10-12T00:00:00Z,Roanne,Point(4.068055555 46.036111111),1955-12-28T00:00:00Z,Cassis,Point(5.537222222 43.215555555),chirurgien,doctorat
René Leriche,19800035/90/11235,12299068f,1879-10-12T00:00:00Z,Roanne,Point(4.068055555 46.036111111),1955-12-28T00:00:00Z,Cassis,Point(5.537222222 43.215555555),professeur,doctorat
René Leriche,19800035/90/11235,12299068f,1879-10-12T00:00:00Z,Roanne,Point(4.068055555 46.036111111),1955-12-28T00:00:00Z,Cassis,Point(5.537222222 43.215555555),médecin,doctorat
Charles Camille Saint-Saëns,LH/2442/36,13899342r,1835-10-09T00:00:00Z,Paris,Point(2.351388888 48.856944444),1921-12-16T00:00:00Z,Alger,Point(3.058611111 36.776388888),musicien,doctorat en musique
Charles Camille Saint-Saëns,LH/2442/36,13899342r,1835-10-09T00:00:00Z,Paris,Point(2.351388888 48.856944444),1921-12-16T00:00:00Z,Alger,Point(3.058611111 36.776388888),critique musical,doctorat en musique
Charles Camille Saint-Saëns,LH/2442/36,13899342r,1835-10-09T00:00:00Z,Paris,Point(2.351388888 48.856944444),1921-12-16T00:00:00Z,Alger,Point(3.058611111 36.776388888),organiste,doctorat en musique
Charles Camille Saint-Saëns,LH/2442/36,13899342r,1835-10-09T00:00:00Z,Paris,Point(2.351388888 48.856944444),1921-12-16T00:00:00Z,Alger,Point(3.058611111 36.776388888),pianiste,doctorat en musique
Charles Camille Saint-Saëns,LH/2442/36,13899342r,1835-10-09T00:00:00Z,Paris,Point(2.351388888 48.856944444),1921-12-16T00:00:00Z,Alger,Point(3.058611111 36.776388888),chef d'orchestre,doctorat en musique
Charles Camille Saint-Saëns,LH/2442/36,13899342r,1835-10-09T00:00:00Z,Paris,Point(2.351388888 48.856944444),1921-12-16T00:00:00Z,Alger,Point(3.058611111 36.776388888),compositeur,doctorat en musique
Charles Hermite,LH/1293/72,123816057,1822-12-24T00:00:00Z,Dieuze,Point(6.719722222 48.812222222),1901-01-14T00:00:00Z,Paris,Point(2.351388888 48.856944444),professeur des universités,baccalauréat
Charles Hermite,LH/1293/72,123816057,1822-12-24T00:00:00Z,Dieuze,Point(6.719722222 48.812222222),1901-01-14T00:00:00Z,Paris,Point(2.351388888 48.856944444),maître de conférences,baccalauréat
Charles Hermite,LH/1293/72,123816057,1822-12-24T00:00:00Z,Dieuze,Point(6.719722222 48.812222222),1901-01-14T00:00:00Z,Paris,Point(2.351388888 48.856944444),professeur d'université,baccalauréat
Charles Hermite,LH/1293/72,123816057,1822-12-24T00:00:00Z,Dieuze,Point(6.719722222 48.812222222),1901-01-14T00:00:00Z,Paris,Point(2.351388888 48.856944444),mathématicien,baccalauréat
Abel Lefranc,19800035/89/11136,12276718p,1863-07-27T00:00:00Z,Élincourt-Sainte-Marguerite,Point(2.818055555 49.525555555),1952-11-27T00:00:00Z,Paris,Point(2.351388888 48.856944444),historien de la littérature,archiviste paléographe
Abel Lefranc,19800035/89/11136,12276718p,1863-07-27T00:00:00Z,Élincourt-Sainte-Marguerite,Point(2.818055555 49.525555555),1952-11-27T00:00:00Z,Paris,Point(2.351388888 48.856944444),romaniste,archiviste paléographe
Abel Lefranc,19800035/89/11136,12276718p,1863-07-27T00:00:00Z,Élincourt-Sainte-Marguerite,Point(2.818055555 49.525555555),1952-11-27T00:00:00Z,Paris,Point(2.351388888 48.856944444),archiviste,archiviste paléographe
Abel Lefranc,19800035/89/11136,12276718p,1863-07-27T00:00:00Z,Élincourt-Sainte-Marguerite,Point(2.818055555 49.525555555),1952-11-27T00:00:00Z,Paris,Point(2.351388888 48.856944444),historien,archiviste paléographe
Abel Lefranc,19800035/89/11136,12276718p,1863-07-27T00:00:00Z,Élincourt-Sainte-Marguerite,Point(2.818055555 49.525555555),1952-11-27T00:00:00Z,Paris,Point(2.351388888 48.856944444),bibliothécaire,archiviste paléographe
Abel Lefranc,19800035/89/11136,12276718p,1863-07-27T00:00:00Z,Élincourt-Sainte-Marguerite,Point(2.818055555 49.525555555),1952-11-27T00:00:00Z,Paris,Point(2.351388888 48.856944444),professeur,archiviste paléographe
Henri Abraham,19800035/51/6235,121386135,1868-07-12T00:00:00Z,1er arrondissement de Paris,Point(2.342059 48.859947),1943-12-22T00:00:00Z,Auschwitz,Point(19.2041 50.0262),physicien,doctorat ès sciences
Henry Louis Le Châtelier,LH/1527/45,12369329x,1850-10-08T00:00:00Z,Paris,Point(2.351388888 48.856944444),1936-09-17T00:00:00Z,Miribel-les-Échelles,Point(5.708333333 45.429166666),chimiste,baccalauréat universitaire ès sciences
Henry Louis Le Châtelier,LH/1527/45,12369329x,1850-10-08T00:00:00Z,Paris,Point(2.351388888 48.856944444),1936-09-17T00:00:00Z,Miribel-les-Échelles,Point(5.708333333 45.429166666),professeur,baccalauréat universitaire ès sciences
Henry Louis Le Châtelier,LH/1527/45,12369329x,1850-10-08T00:00:00Z,Paris,Point(2.351388888 48.856944444),1936-09-17T00:00:00Z,Miribel-les-Échelles,Point(5.708333333 45.429166666),ingénieur,baccalauréat universitaire ès sciences
Jules Simon,LH/2557/53,119248322,1814-12-31T00:00:00Z,Lorient,Point(-3.366388888 47.745833333),1896-06-08T00:00:00Z,Paris,Point(2.351388888 48.856944444),philosophe,agrégation de philosophie
Jules Simon,LH/2557/53,119248322,1814-12-31T00:00:00Z,Lorient,Point(-3.366388888 47.745833333),1896-06-08T00:00:00Z,Paris,Point(2.351388888 48.856944444),personnalité politique,agrégation de philosophie
Paul Fallot,19800035/320/43185,124081904,1889-06-25T00:00:00Z,Strasbourg,Point(7.752222222 48.573333333),1960-10-22T00:00:00Z,Paris,Point(2.351388888 48.856944444),paléontologue,doctorat
Paul Fallot,19800035/320/43185,124081904,1889-06-25T00:00:00Z,Strasbourg,Point(7.752222222 48.573333333),1960-10-22T00:00:00Z,Paris,Point(2.351388888 48.856944444),professeur d'université,doctorat
Paul Fallot,19800035/320/43185,124081904,1889-06-25T00:00:00Z,Strasbourg,Point(7.752222222 48.573333333),1960-10-22T00:00:00Z,Paris,Point(2.351388888 48.856944444),géologue,doctorat
Pierre Janet,19800035/76/9379,13091496n,1859-05-30T00:00:00Z,Paris,Point(2.351388888 48.856944444),1947-02-24T00:00:00Z,Paris,Point(2.351388888 48.856944444),philosophe,docteur en médecine
Pierre Janet,19800035/76/9379,13091496n,1859-05-30T00:00:00Z,Paris,Point(2.351388888 48.856944444),1947-02-24T00:00:00Z,Paris,Point(2.351388888 48.856944444),psychothérapeute,docteur en médecine
Pierre Janet,19800035/76/9379,13091496n,1859-05-30T00:00:00Z,Paris,Point(2.351388888 48.856944444),1947-02-24T00:00:00Z,Paris,Point(2.351388888 48.856944444),neurologue,docteur en médecine
Pierre Janet,19800035/76/9379,13091496n,1859-05-30T00:00:00Z,Paris,Point(2.351388888 48.856944444),1947-02-24T00:00:00Z,Paris,Point(2.351388888 48.856944444),psychologue,docteur en médecine
Pierre Janet,19800035/76/9379,13091496n,1859-05-30T00:00:00Z,Paris,Point(2.351388888 48.856944444),1947-02-24T00:00:00Z,Paris,Point(2.351388888 48.856944444),psychiatre,docteur en médecine
Pierre Janet,19800035/76/9379,13091496n,1859-05-30T00:00:00Z,Paris,Point(2.351388888 48.856944444),1947-02-24T00:00:00Z,Paris,Point(2.351388888 48.856944444),professeur,docteur en médecine
Pierre Janet,19800035/76/9379,13091496n,1859-05-30T00:00:00Z,Paris,Point(2.351388888 48.856944444),1947-02-24T00:00:00Z,Paris,Point(2.351388888 48.856944444),médecin,docteur en médecine
Louis Finot,19800035/541/61982,12015553t,1864-07-20T00:00:00Z,Bar-sur-Aube,Point(4.706388888 48.233055555),1935-05-16T00:00:00Z,Toulon,Point(5.930555555 43.125),archéologue,archiviste paléographe
Louis Finot,19800035/541/61982,12015553t,1864-07-20T00:00:00Z,Bar-sur-Aube,Point(4.706388888 48.233055555),1935-05-16T00:00:00Z,Toulon,Point(5.930555555 43.125),orientaliste,archiviste paléographe
Henri Capitant,19800035/456/60992,12388882x,1865-09-15T00:00:00Z,Grenoble,Point(5.726388888 45.186944444),1937-09-21T00:00:00Z,Paris,Point(2.351388888 48.856944444),juriste,agrégation de droit en France
Auguste Bouché-Leclercq,LH/304/70,12298297b,1842-07-30T00:00:00Z,Francières,Point(2.679722222 49.448333333),1923-07-19T00:00:00Z,Nogent-sur-Marne,Point(2.4825 48.836666666),érudit classique,Philosophiæ doctor
Auguste Bouché-Leclercq,LH/304/70,12298297b,1842-07-30T00:00:00Z,Francières,Point(2.679722222 49.448333333),1923-07-19T00:00:00Z,Nogent-sur-Marne,Point(2.4825 48.836666666),historien,Philosophiæ doctor
André Thérive,19800035/888/4042,12485267t,1891-06-19T00:00:00Z,Limoges,Point(1.261666666 45.834444444),1967-06-04T00:00:00Z,Paris,Point(2.351388888 48.856944444),diariste,agrégation
André Thérive,19800035/888/4042,12485267t,1891-06-19T00:00:00Z,Limoges,Point(1.261666666 45.834444444),1967-06-04T00:00:00Z,Paris,Point(2.351388888 48.856944444),critique littéraire,agrégation
André Thérive,19800035/888/4042,12485267t,1891-06-19T00:00:00Z,Limoges,Point(1.261666666 45.834444444),1967-06-04T00:00:00Z,Paris,Point(2.351388888 48.856944444),écrivain,agrégation
François Albert-Buisson,19800035/422/56372,12477608p,1881-05-03T00:00:00Z,Issoire,Point(3.248888888 45.544166666),1961-05-21T00:00:00Z,Aix-en-Provence,Point(5.445555555 43.527777777),biographe,docteur ès sciences
François Albert-Buisson,19800035/422/56372,12477608p,1881-05-03T00:00:00Z,Issoire,Point(3.248888888 45.544166666),1961-05-21T00:00:00Z,Aix-en-Provence,Point(5.445555555 43.527777777),historien,docteur ès sciences
François Albert-Buisson,19800035/422/56372,12477608p,1881-05-03T00:00:00Z,Issoire,Point(3.248888888 45.544166666),1961-05-21T00:00:00Z,Aix-en-Provence,Point(5.445555555 43.527777777),économiste,docteur ès sciences
François Albert-Buisson,19800035/422/56372,12477608p,1881-05-03T00:00:00Z,Issoire,Point(3.248888888 45.544166666),1961-05-21T00:00:00Z,Aix-en-Provence,Point(5.445555555 43.527777777),personnalité politique,docteur ès sciences
François Albert-Buisson,19800035/422/56372,12477608p,1881-05-03T00:00:00Z,Issoire,Point(3.248888888 45.544166666),1961-05-21T00:00:00Z,Aix-en-Provence,Point(5.445555555 43.527777777),écrivain,docteur ès sciences
François Albert-Buisson,19800035/422/56372,12477608p,1881-05-03T00:00:00Z,Issoire,Point(3.248888888 45.544166666),1961-05-21T00:00:00Z,Aix-en-Provence,Point(5.445555555 43.527777777),juge,docteur ès sciences
Jacques Flach,LH/978/5,123679231,1846-02-16T00:00:00Z,Strasbourg,Point(7.752222222 48.573333333),1919-12-04T00:00:00Z,Paris,Point(2.351388888 48.856944444),historien,doctorat en droit
Jacques Flach,LH/978/5,123679231,1846-02-16T00:00:00Z,Strasbourg,Point(7.752222222 48.573333333),1919-12-04T00:00:00Z,Paris,Point(2.351388888 48.856944444),juriste,doctorat en droit
Jacques Flach,LH/978/5,123679231,1846-02-16T00:00:00Z,Strasbourg,Point(7.752222222 48.573333333),1919-12-04T00:00:00Z,Paris,Point(2.351388888 48.856944444),professeur,doctorat en droit
Jacques Flach,LH/978/5,123679231,1846-02-16T00:00:00Z,Strasbourg,Point(7.752222222 48.573333333),1919-12-04T00:00:00Z,Paris,Point(2.351388888 48.856944444),avocat,doctorat en droit
Alfred Morel-Fatio,LH/1934/53,121196835,1850-01-09T00:00:00Z,Strasbourg,Point(7.752222222 48.573333333),1924-10-10T00:00:00Z,Versailles,Point(2.134166666 48.804722222),linguiste,archiviste paléographe
Alfred Morel-Fatio,LH/1934/53,121196835,1850-01-09T00:00:00Z,Strasbourg,Point(7.752222222 48.573333333),1924-10-10T00:00:00Z,Versailles,Point(2.134166666 48.804722222),hispaniste,archiviste paléographe
Alfred Morel-Fatio,LH/1934/53,121196835,1850-01-09T00:00:00Z,Strasbourg,Point(7.752222222 48.573333333),1924-10-10T00:00:00Z,Versailles,Point(2.134166666 48.804722222),romaniste,archiviste paléographe
Alfred Morel-Fatio,LH/1934/53,121196835,1850-01-09T00:00:00Z,Strasbourg,Point(7.752222222 48.573333333),1924-10-10T00:00:00Z,Versailles,Point(2.134166666 48.804722222),biographe,archiviste paléographe
Alfred Morel-Fatio,LH/1934/53,121196835,1850-01-09T00:00:00Z,Strasbourg,Point(7.752222222 48.573333333),1924-10-10T00:00:00Z,Versailles,Point(2.134166666 48.804722222),traducteur,archiviste paléographe
